year,date,home_team,away_team,home_score,away_score,stadium
2017,2017/04/16,中日,巨人,0,2,バンテリンドーム
2017,2017/04/16,阪神,広島,2,1,甲子園
2017,2017/04/16,楽天,日本ハム,4,3,楽天モバイルパーク
2017,2017/04/16,ロッテ,西武,2,10,ZOZOマリン
2017,2017/04/18,巨人,ヤクルト,3,0,東京ドーム
2017,2017/04/18,中日,阪神,1,3,バンテリンドーム
2017,2017/04/18,広島,DeNA,4,3,マツダスタジアム
2017,2017/04/18,日本ハム,オリックス,1,3,札幌ドーム
2017,2017/04/18,西武,楽天,0,2,ベルーナドーム
2017,2017/04/18,ロッテ,ソフトバンク,3,10,ZOZOマリン
2017,2017/04/19,巨人,ヤクルト,1,0,東京ドーム
2017,2017/04/19,中日,阪神,4,3,バンテリンドーム
2017,2017/04/19,広島,DeNA,0,4,マツダスタジアム
2017,2017/04/19,西武,楽天,5,4,ベルーナドーム
2017,2017/04/19,ロッテ,ソフトバンク,0,2,ZOZOマリン
2017,2017/04/20,中日,阪神,5,2,バンテリンドーム
2017,2017/04/20,広島,DeNA,3,5,マツダスタジアム
2017,2017/04/20,日本ハム,オリックス,4,8,札幌ドーム
2017,2017/04/20,ロッテ,ソフトバンク,0,4,ZOZOマリン
2017,2017/04/21,巨人,阪神,1,4,東京ドーム
2017,2017/04/21,ヤクルト,広島,3,1,神宮球場
2017,2017/04/21,DeNA,中日,2,2,横浜スタジアム
2017,2017/04/21,西武,日本ハム,9,0,ベルーナドーム
2017,2017/04/21,ソフトバンク,楽天,4,3,PayPayドーム
2017,2017/04/22,巨人,阪神,4,1,東京ドーム
2017,2017/04/22,ヤクルト,広島,1,0,神宮球場
2017,2017/04/22,DeNA,中日,11,4,横浜スタジアム
2017,2017/04/22,西武,日本ハム,9,1,ベルーナドーム
2017,2017/04/22,ロッテ,オリックス,3,4,ZOZOマリン
2017,2017/04/22,ソフトバンク,楽天,2,11,PayPayドーム
2017,2017/04/23,巨人,阪神,1,2,東京ドーム
2017,2017/04/23,ヤクルト,広島,4,7,神宮球場
2017,2017/04/23,DeNA,中日,0,1,横浜スタジアム
2017,2017/04/23,西武,日本ハム,12,3,ベルーナドーム
2017,2017/04/23,ロッテ,オリックス,2,0,ZOZOマリン
2017,2017/04/23,ソフトバンク,楽天,1,2,PayPayドーム
2017,2017/04/25,中日,ヤクルト,4,2,バンテリンドーム
2017,2017/04/25,阪神,DeNA,0,1,甲子園
2017,2017/04/25,広島,巨人,0,1,マツダスタジアム
2017,2017/04/25,楽天,ロッテ,4,2,楽天モバイルパーク
2017,2017/04/25,オリックス,西武,5,4,京セラドーム
2017,2017/04/25,ソフトバンク,日本ハム,7,5,PayPayドーム
2017,2017/04/26,中日,ヤクルト,7,8,バンテリンドーム
2017,2017/04/26,広島,巨人,7,6,マツダスタジアム
2017,2017/04/26,楽天,ロッテ,11,7,楽天モバイルパーク
2017,2017/04/26,オリックス,西武,4,3,京セラドーム
2017,2017/04/26,ソフトバンク,日本ハム,4,1,PayPayドーム
2017,2017/04/27,中日,ヤクルト,2,0,バンテリンドーム
2017,2017/04/27,阪神,DeNA,5,2,甲子園
2017,2017/04/27,広島,巨人,1,0,マツダスタジアム
2017,2017/04/27,オリックス,西武,3,2,京セラドーム
2017,2017/04/27,ソフトバンク,日本ハム,4,5,PayPayドーム
2017,2017/04/28,ヤクルト,巨人,0,7,神宮球場
2017,2017/04/28,DeNA,広島,9,3,横浜スタジアム
2017,2017/04/28,阪神,中日,6,0,甲子園
2017,2017/04/28,西武,ロッテ,2,2,ベルーナドーム
2017,2017/04/28,オリックス,ソフトバンク,1,3,京セラドーム
2017,2017/04/29,ヤクルト,巨人,2,1,神宮球場
2017,2017/04/29,DeNA,広島,1,6,横浜スタジアム
2017,2017/04/29,阪神,中日,3,6,甲子園
2017,2017/04/29,日本ハム,楽天,3,2,札幌ドーム
2017,2017/04/29,西武,ロッテ,3,6,ベルーナドーム
2017,2017/04/29,オリックス,ソフトバンク,6,4,京セラドーム
2017,2017/04/30,ヤクルト,巨人,3,2,神宮球場
2017,2017/04/30,DeNA,広島,10,9,横浜スタジアム
2017,2017/04/30,阪神,中日,3,2,甲子園
2017,2017/04/30,日本ハム,楽天,1,2,札幌ドーム
2017,2017/04/30,西武,ロッテ,2,1,ベルーナドーム
2017,2017/04/30,オリックス,ソフトバンク,1,2,京セラドーム
2017,2017/05/02,巨人,DeNA,5,0,東京ドーム
2017,2017/05/02,ヤクルト,阪神,4,1,神宮球場
2017,2017/05/02,広島,中日,5,2,マツダスタジアム
2017,2017/05/02,日本ハム,ロッテ,11,0,札幌ドーム
2017,2017/05/02,楽天,オリックス,1,4,楽天モバイルパーク
2017,2017/05/02,ソフトバンク,西武,14,4,PayPayドーム
2017,2017/05/03,巨人,DeNA,4,1,東京ドーム
2017,2017/05/03,ヤクルト,阪神,4,8,神宮球場
2017,2017/05/03,広島,中日,7,4,マツダスタジアム
2017,2017/05/03,日本ハム,ロッテ,2,1,札幌ドーム
2017,2017/05/03,楽天,オリックス,4,2,楽天モバイルパーク
2017,2017/05/03,ソフトバンク,西武,6,2,PayPayドーム
2017,2017/05/04,巨人,DeNA,2,5,東京ドーム
2017,2017/05/04,ヤクルト,阪神,1,7,神宮球場
2017,2017/05/04,広島,中日,8,7,マツダスタジアム
2017,2017/05/04,日本ハム,ロッテ,6,4,札幌ドーム
2017,2017/05/04,楽天,オリックス,2,1,楽天モバイルパーク
2017,2017/05/04,ソフトバンク,西武,9,6,PayPayドーム
2017,2017/05/05,DeNA,ヤクルト,6,1,横浜スタジアム
2017,2017/05/05,中日,巨人,2,3,バンテリンドーム
2017,2017/05/05,阪神,広島,8,5,甲子園
2017,2017/05/05,西武,楽天,7,1,ベルーナドーム
2017,2017/05/05,ロッテ,ソフトバンク,2,3,ZOZOマリン
2017,2017/05/05,オリックス,日本ハム,2,6,京セラドーム
2017,2017/05/06,DeNA,ヤクルト,6,5,横浜スタジアム
2017,2017/05/06,中日,巨人,1,6,バンテリンドーム
2017,2017/05/06,阪神,広島,12,9,甲子園
2017,2017/05/06,西武,楽天,2,10,ベルーナドーム
2017,2017/05/06,ロッテ,ソフトバンク,4,1,ZOZOマリン
2017,2017/05/06,オリックス,日本ハム,2,5,京セラドーム
2017,2017/05/07,DeNA,ヤクルト,5,12,横浜スタジアム
2017,2017/05/07,中日,巨人,8,1,バンテリンドーム
2017,2017/05/07,阪神,広島,6,0,甲子園
2017,2017/05/07,西武,楽天,2,3,ベルーナドーム
2017,2017/05/07,ロッテ,ソフトバンク,2,8,ZOZOマリン
2017,2017/05/07,オリックス,日本ハム,4,3,京セラドーム
2017,2017/05/09,巨人,阪神,2,4,東京ドーム
2017,2017/05/09,ヤクルト,広島,3,2,神宮球場
2017,2017/05/09,中日,DeNA,8,3,バンテリンドーム
2017,2017/05/09,日本ハム,西武,2,7,札幌ドーム
2017,2017/05/09,楽天,ロッテ,4,6,楽天モバイルパーク
2017,2017/05/09,ソフトバンク,オリックス,2,1,PayPayドーム
2017,2017/05/10,巨人,阪神,9,7,東京ドーム
2017,2017/05/10,ヤクルト,広島,7,8,神宮球場
2017,2017/05/10,中日,DeNA,1,3,バンテリンドーム
2017,2017/05/10,日本ハム,西武,2,1,札幌ドーム
2017,2017/05/10,楽天,ロッテ,5,0,楽天モバイルパーク
2017,2017/05/10,ソフトバンク,オリックス,3,2,PayPayドーム
2017,2017/05/11,ヤクルト,広島,12,3,神宮球場
2017,2017/05/11,中日,DeNA,3,4,バンテリンドーム
2017,2017/05/11,楽天,ロッテ,4,1,楽天モバイルパーク
2017,2017/05/11,ソフトバンク,オリックス,7,0,PayPayドーム
2017,2017/05/12,DeNA,阪神,1,4,横浜スタジアム
2017,2017/05/12,日本ハム,ロッテ,15,1,札幌ドーム
2017,2017/05/12,オリックス,西武,0,11,京セラドーム
2017,2017/05/13,ヤクルト,中日,3,4,神宮球場
2017,2017/05/13,広島,巨人,11,2,マツダスタジアム
2017,2017/05/13,日本ハム,ロッテ,11,6,札幌ドーム
2017,2017/05/13,オリックス,西武,2,8,京セラドーム
2017,2017/05/13,ソフトバンク,楽天,3,2,PayPayドーム
2017,2017/05/14,ヤクルト,中日,5,1,神宮球場
2017,2017/05/14,DeNA,阪神,2,4,横浜スタジアム
2017,2017/05/14,広島,巨人,8,1,マツダスタジアム
2017,2017/05/14,日本ハム,ロッテ,4,2,札幌ドーム
2017,2017/05/14,オリックス,西武,1,6,京セラドーム
2017,2017/05/14,ソフトバンク,楽天,2,9,PayPayドーム
2017,2017/05/16,巨人,ヤクルト,5,1,東京ドーム
2017,2017/05/16,阪神,中日,8,1,甲子園
2017,2017/05/16,広島,DeNA,10,1,マツダスタジアム
2017,2017/05/16,楽天,日本ハム,6,4,楽天モバイルパーク
2017,2017/05/16,ロッテ,西武,2,3,ZOZOマリン
2017,2017/05/16,オリックス,ソフトバンク,3,2,京セラドーム
2017,2017/05/17,巨人,ヤクルト,0,7,東京ドーム
2017,2017/05/17,阪神,中日,2,1,甲子園
2017,2017/05/17,広島,DeNA,4,5,マツダスタジアム
2017,2017/05/17,楽天,日本ハム,15,6,楽天モバイルパーク
2017,2017/05/17,ロッテ,西武,4,8,ZOZOマリン
2017,2017/05/17,オリックス,ソフトバンク,3,6,京セラドーム
2017,2017/05/18,巨人,ヤクルト,0,1,東京ドーム
2017,2017/05/18,阪神,中日,1,2,甲子園
2017,2017/05/18,広島,DeNA,9,2,マツダスタジアム
2017,2017/05/18,ロッテ,西武,1,5,ZOZOマリン
2017,2017/05/18,オリックス,ソフトバンク,2,7,京セラドーム
2017,2017/05/19,ヤクルト,阪神,4,2,神宮球場
2017,2017/05/19,DeNA,巨人,3,5,横浜スタジアム
2017,2017/05/19,中日,広島,5,3,バンテリンドーム
2017,2017/05/19,日本ハム,オリックス,7,2,札幌ドーム
2017,2017/05/19,西武,ソフトバンク,1,2,ベルーナドーム
2017,2017/05/19,ロッテ,楽天,4,3,ZOZOマリン
2017,2017/05/20,ヤクルト,阪神,8,3,神宮球場
2017,2017/05/20,DeNA,巨人,6,4,横浜スタジアム
2017,2017/05/20,中日,広島,2,1,バンテリンドーム
2017,2017/05/20,日本ハム,オリックス,7,3,札幌ドーム
2017,2017/05/20,西武,ソフトバンク,7,5,ベルーナドーム
2017,2017/05/20,ロッテ,楽天,0,2,ZOZOマリン
2017,2017/05/21,ヤクルト,阪神,4,5,神宮球場
2017,2017/05/21,DeNA,巨人,0,4,横浜スタジアム
2017,2017/05/21,中日,広島,7,4,バンテリンドーム
2017,2017/05/21,日本ハム,オリックス,4,1,札幌ドーム
2017,2017/05/21,西武,ソフトバンク,7,6,ベルーナドーム
2017,2017/05/21,ロッテ,楽天,3,2,ZOZOマリン
2017,2017/05/23,DeNA,中日,9,4,横浜スタジアム
2017,2017/05/23,阪神,巨人,0,1,甲子園
2017,2017/05/23,広島,ヤクルト,3,2,マツダスタジアム
2017,2017/05/23,西武,日本ハム,2,0,ベルーナドーム
2017,2017/05/23,オリックス,楽天,6,10,京セラドーム
2017,2017/05/23,ソフトバンク,ロッテ,6,1,PayPayドーム
2017,2017/05/24,DeNA,中日,2,4,横浜スタジアム
2017,2017/05/24,阪神,巨人,1,3,甲子園
2017,2017/05/24,広島,ヤクルト,6,1,マツダスタジアム
2017,2017/05/24,ソフトバンク,ロッテ,10,4,PayPayドーム
2017,2017/05/25,DeNA,中日,13,5,横浜スタジアム
2017,2017/05/25,阪神,巨人,6,1,甲子園
2017,2017/05/25,西武,日本ハム,8,5,ベルーナドーム
2017,2017/05/25,オリックス,楽天,1,4,京セラドーム
2017,2017/05/25,ソフトバンク,ロッテ,7,12,PayPayドーム
2017,2017/05/26,巨人,広島,2,7,東京ドーム
2017,2017/05/26,中日,ヤクルト,3,2,バンテリンドーム
2017,2017/05/26,阪神,DeNA,2,5,甲子園
2017,2017/05/26,日本ハム,ソフトバンク,7,5,札幌ドーム
2017,2017/05/26,楽天,西武,1,5,楽天モバイルパーク
2017,2017/05/26,ロッテ,オリックス,5,4,ZOZOマリン
2017,2017/05/27,巨人,広島,0,9,東京ドーム
2017,2017/05/27,中日,ヤクルト,4,2,バンテリンドーム
2017,2017/05/27,阪神,DeNA,9,2,甲子園
2017,2017/05/27,日本ハム,ソフトバンク,8,13,札幌ドーム
2017,2017/05/27,楽天,西武,6,1,楽天モバイルパーク
2017,2017/05/27,ロッテ,オリックス,2,1,ZOZOマリン
2017,2017/05/28,巨人,広島,2,3,東京ドーム
2017,2017/05/28,中日,ヤクルト,1,7,バンテリンドーム
2017,2017/05/28,阪神,DeNA,2,6,甲子園
2017,2017/05/28,日本ハム,ソフトバンク,1,6,札幌ドーム
2017,2017/05/28,楽天,西武,13,2,楽天モバイルパーク
2017,2017/05/28,ロッテ,オリックス,1,2,ZOZOマリン
2017,2017/05/30,日本ハム,DeNA,0,3,札幌ドーム
2017,2017/05/30,楽天,巨人,13,5,楽天モバイルパーク
2017,2017/05/30,西武,広島,0,5,ベルーナドーム
2017,2017/05/30,ロッテ,阪神,7,15,ZOZOマリン
2017,2017/05/30,オリックス,ヤクルト,9,1,京セラドーム
2017,2017/05/30,ソフトバンク,中日,10,2,PayPayドーム
2017,2017/05/31,日本ハム,DeNA,6,1,札幌ドーム
2017,2017/05/31,楽天,巨人,6,0,楽天モバイルパーク
2017,2017/05/31,西武,広島,4,9,ベルーナドーム
2017,2017/05/31,ロッテ,阪神,0,5,ZOZOマリン
2017,2017/05/31,オリックス,ヤクルト,2,1,京セラドーム
2017,2017/05/31,ソフトバンク,中日,7,2,PayPayドーム
2017,2017/06/01,日本ハム,DeNA,5,3,札幌ドーム
2017,2017/06/01,楽天,巨人,3,2,楽天モバイルパーク
2017,2017/06/01,西武,広島,4,2,ベルーナドーム
2017,2017/06/01,ロッテ,阪神,8,1,ZOZOマリン
2017,2017/06/01,オリックス,ヤクルト,3,2,京セラドーム
2017,2017/06/01,ソフトバンク,中日,1,5,PayPayドーム
2017,2017/06/02,巨人,オリックス,5,6,東京ドーム
2017,2017/06/02,ヤクルト,西武,2,3,神宮球場
2017,2017/06/02,DeNA,ソフトバンク,4,6,横浜スタジアム
2017,2017/06/02,中日,楽天,6,3,バンテリンドーム
2017,2017/06/02,阪神,日本ハム,2,4,甲子園
2017,2017/06/02,広島,ロッテ,4,5,マツダスタジアム
2017,2017/06/03,巨人,オリックス,4,5,東京ドーム
2017,2017/06/03,ヤクルト,西武,2,11,神宮球場
2017,2017/06/03,DeNA,ソフトバンク,3,7,横浜スタジアム
2017,2017/06/03,中日,楽天,1,5,バンテリンドーム
2017,2017/06/03,阪神,日本ハム,4,2,甲子園
2017,2017/06/03,広島,ロッテ,6,5,マツダスタジアム
2017,2017/06/04,巨人,オリックス,1,3,東京ドーム
2017,2017/06/04,ヤクルト,西武,8,8,神宮球場
2017,2017/06/04,DeNA,ソフトバンク,5,3,横浜スタジアム
2017,2017/06/04,中日,楽天,2,0,バンテリンドーム
2017,2017/06/04,阪神,日本ハム,4,3,甲子園
2017,2017/06/04,広島,ロッテ,7,1,マツダスタジアム
2017,2017/06/06,日本ハム,広島,3,4,札幌ドーム
2017,2017/06/06,楽天,DeNA,1,9,楽天モバイルパーク
2017,2017/06/06,西武,巨人,8,5,ベルーナドーム
2017,2017/06/06,ロッテ,中日,0,3,ZOZOマリン
2017,2017/06/06,オリックス,阪神,4,11,京セラドーム
2017,2017/06/06,ソフトバンク,ヤクルト,2,1,PayPayドーム
2017,2017/06/07,日本ハム,広島,3,8,札幌ドーム
2017,2017/06/07,楽天,DeNA,6,10,楽天モバイルパーク
2017,2017/06/07,西武,巨人,3,0,ベルーナドーム
2017,2017/06/07,ロッテ,中日,2,4,ZOZOマリン
2017,2017/06/07,オリックス,阪神,5,4,京セラドーム
2017,2017/06/07,ソフトバンク,ヤクルト,4,1,PayPayドーム
2017,2017/06/08,日本ハム,広島,3,5,札幌ドーム
2017,2017/06/08,楽天,DeNA,8,2,楽天モバイルパーク
2017,2017/06/08,西武,巨人,13,2,ベルーナドーム
2017,2017/06/08,ロッテ,中日,9,5,ZOZOマリン
2017,2017/06/08,オリックス,阪神,2,3,京セラドーム
2017,2017/06/08,ソフトバンク,ヤクルト,15,0,PayPayドーム
2017,2017/06/09,日本ハム,巨人,1,2,札幌ドーム
2017,2017/06/09,楽天,広島,3,12,楽天モバイルパーク
2017,2017/06/09,西武,DeNA,3,4,ベルーナドーム
2017,2017/06/09,ロッテ,ヤクルト,6,1,ZOZOマリン
2017,2017/06/09,オリックス,中日,4,2,京セラドーム
2017,2017/06/09,ソフトバンク,阪神,3,0,PayPayドーム
2017,2017/06/10,日本ハム,巨人,3,2,札幌ドーム
2017,2017/06/10,楽天,広島,2,1,楽天モバイルパーク
2017,2017/06/10,西武,DeNA,6,2,ベルーナドーム
2017,2017/06/10,ロッテ,ヤクルト,4,1,ZOZOマリン
2017,2017/06/10,オリックス,中日,5,3,京セラドーム
2017,2017/06/10,ソフトバンク,阪神,1,5,PayPayドーム
2017,2017/06/11,日本ハム,巨人,5,1,札幌ドーム
2017,2017/06/11,楽天,広島,4,3,楽天モバイルパーク
2017,2017/06/11,西武,DeNA,1,0,ベルーナドーム
2017,2017/06/11,ロッテ,ヤクルト,6,9,ZOZOマリン
2017,2017/06/11,オリックス,中日,0,4,京セラドーム
2017,2017/06/11,ソフトバンク,阪神,5,2,PayPayドーム
2017,2017/06/13,巨人,ソフトバンク,5,1,東京ドーム
2017,2017/06/13,ヤクルト,楽天,3,12,神宮球場
2017,2017/06/13,DeNA,ロッテ,1,8,横浜スタジアム
2017,2017/06/13,中日,日本ハム,7,5,バンテリンドーム
2017,2017/06/13,阪神,西武,7,2,甲子園
2017,2017/06/13,広島,オリックス,1,0,マツダスタジアム
2017,2017/06/14,巨人,ソフトバンク,3,0,東京ドーム
2017,2017/06/14,ヤクルト,楽天,3,2,神宮球場
2017,2017/06/14,DeNA,ロッテ,5,2,横浜スタジアム
2017,2017/06/14,中日,日本ハム,5,7,バンテリンドーム
2017,2017/06/14,阪神,西武,2,4,甲子園
2017,2017/06/14,広島,オリックス,7,6,マツダスタジアム
2017,2017/06/15,巨人,ソフトバンク,3,7,東京ドーム
2017,2017/06/15,ヤクルト,楽天,6,2,神宮球場
2017,2017/06/15,DeNA,ロッテ,6,2,横浜スタジアム
2017,2017/06/15,中日,日本ハム,4,5,バンテリンドーム
2017,2017/06/15,阪神,西武,3,2,甲子園
2017,2017/06/15,広島,オリックス,7,2,マツダスタジアム
2017,2017/06/16,巨人,ロッテ,8,0,東京ドーム
2017,2017/06/16,ヤクルト,日本ハム,8,5,神宮球場
2017,2017/06/16,DeNA,オリックス,6,3,横浜スタジアム
2017,2017/06/16,中日,西武,1,9,バンテリンドーム
2017,2017/06/16,阪神,楽天,4,2,甲子園
2017,2017/06/16,広島,ソフトバンク,3,5,マツダスタジアム
2017,2017/06/17,巨人,ロッテ,8,0,東京ドーム
2017,2017/06/17,ヤクルト,日本ハム,5,0,神宮球場
2017,2017/06/17,DeNA,オリックス,14,5,横浜スタジアム
2017,2017/06/17,中日,西武,4,1,バンテリンドーム
2017,2017/06/17,阪神,楽天,2,8,甲子園
2017,2017/06/17,広島,ソフトバンク,3,2,マツダスタジアム
2017,2017/06/18,巨人,ロッテ,7,5,東京ドーム
2017,2017/06/18,ヤクルト,日本ハム,3,6,神宮球場
2017,2017/06/18,中日,西武,4,3,バンテリンドーム
2017,2017/06/18,阪神,楽天,0,1,甲子園
2017,2017/06/18,広島,ソフトバンク,4,7,マツダスタジアム
2017,2017/06/19,DeNA,オリックス,4,7,横浜スタジアム
2017,2017/06/23,巨人,中日,0,1,東京ドーム
2017,2017/06/23,ヤクルト,DeNA,8,7,神宮球場
2017,2017/06/23,広島,阪神,13,3,マツダスタジアム
2017,2017/06/23,日本ハム,楽天,7,3,札幌ドーム
2017,2017/06/23,オリックス,ロッテ,3,9,京セラドーム
2017,2017/06/23,ソフトバンク,西武,10,0,PayPayドーム
2017,2017/06/24,巨人,中日,2,8,東京ドーム
2017,2017/06/24,ヤクルト,DeNA,1,5,神宮球場
2017,2017/06/24,日本ハム,楽天,1,2,札幌ドーム
2017,2017/06/24,オリックス,ロッテ,2,1,京セラドーム
2017,2017/06/24,ソフトバンク,西武,2,3,PayPayドーム
2017,2017/06/25,巨人,中日,4,3,東京ドーム
2017,2017/06/25,ヤクルト,DeNA,0,6,神宮球場
2017,2017/06/25,広島,阪神,5,0,マツダスタジアム
2017,2017/06/25,日本ハム,楽天,0,6,札幌ドーム
2017,2017/06/25,オリックス,ロッテ,5,1,京セラドーム
2017,2017/06/25,ソフトバンク,西武,7,6,PayPayドーム
2017,2017/06/26,楽天,オリックス,4,4,楽天モバイルパーク
2017,2017/06/27,ヤクルト,巨人,3,4,神宮球場
2017,2017/06/27,DeNA,広島,3,4,横浜スタジアム
2017,2017/06/27,中日,阪神,3,1,バンテリンドーム
2017,2017/06/27,ソフトバンク,日本ハム,6,0,PayPayドーム
2017,2017/06/28,ヤクルト,巨人,4,2,神宮球場
2017,2017/06/28,DeNA,広島,11,8,横浜スタジアム
2017,2017/06/28,中日,阪神,1,0,バンテリンドーム
2017,2017/06/28,楽天,オリックス,3,2,楽天モバイルパーク
2017,2017/06/28,西武,ロッテ,3,4,ベルーナドーム
2017,2017/06/28,ソフトバンク,日本ハム,6,5,PayPayドーム
2017,2017/06/29,中日,阪神,2,0,バンテリンドーム
2017,2017/06/29,ソフトバンク,日本ハム,1,0,PayPayドーム
2017,2017/06/30,巨人,DeNA,1,3,東京ドーム
2017,2017/06/30,阪神,ヤクルト,3,4,甲子園
2017,2017/06/30,広島,中日,8,3,マツダスタジアム
2017,2017/06/30,楽天,ソフトバンク,4,3,楽天モバイルパーク
2017,2017/06/30,西武,オリックス,0,3,ベルーナドーム
2017,2017/06/30,ロッテ,日本ハム,4,7,ZOZOマリン
2017,2017/07/01,巨人,DeNA,4,6,東京ドーム
2017,2017/07/01,阪神,ヤクルト,3,1,甲子園
2017,2017/07/01,広島,中日,8,1,マツダスタジアム
2017,2017/07/01,楽天,ソフトバンク,9,10,楽天モバイルパーク
2017,2017/07/01,西武,オリックス,2,4,ベルーナドーム
2017,2017/07/01,ロッテ,日本ハム,7,3,ZOZOマリン
2017,2017/07/02,巨人,DeNA,1,9,東京ドーム
2017,2017/07/02,阪神,ヤクルト,5,4,甲子園
2017,2017/07/02,広島,中日,6,4,マツダスタジアム
2017,2017/07/02,楽天,ソフトバンク,4,5,楽天モバイルパーク
2017,2017/07/02,西武,オリックス,3,6,ベルーナドーム
2017,2017/07/02,ロッテ,日本ハム,3,8,ZOZOマリン
2017,2017/07/03,日本ハム,西武,4,11,札幌ドーム
2017,2017/07/04,中日,ヤクルト,7,2,バンテリンドーム
