year,date,home_team,away_team,home_score,away_score,stadium
2018,2018/04/11,阪神,広島,4,1,甲子園
2018,2018/04/11,ロッテ,西武,6,3,ZOZOマリン
2018,2018/04/11,オリックス,楽天,2,2,京セラドーム
2018,2018/04/11,ソフトバンク,日本ハム,8,5,PayPayドーム
2018,2018/04/12,巨人,DeNA,4,6,東京ドーム
2018,2018/04/12,中日,ヤクルト,9,4,バンテリンドーム
2018,2018/04/12,阪神,広島,1,5,甲子園
2018,2018/04/12,ロッテ,西武,3,6,ZOZOマリン
2018,2018/04/12,オリックス,楽天,3,2,京セラドーム
2018,2018/04/12,ソフトバンク,日本ハム,3,0,PayPayドーム
2018,2018/04/13,巨人,広島,10,2,東京ドーム
2018,2018/04/13,DeNA,中日,6,5,横浜スタジアム
2018,2018/04/13,阪神,ヤクルト,2,3,甲子園
2018,2018/04/13,楽天,西武,5,7,楽天モバイルパーク
2018,2018/04/14,巨人,広島,2,3,東京ドーム
2018,2018/04/14,DeNA,中日,2,0,横浜スタジアム
2018,2018/04/14,阪神,ヤクルト,0,6,甲子園
2018,2018/04/14,楽天,西武,1,5,楽天モバイルパーク
2018,2018/04/14,オリックス,日本ハム,1,2,京セラドーム
2018,2018/04/15,巨人,広島,4,5,東京ドーム
2018,2018/04/15,DeNA,中日,6,1,横浜スタジアム
2018,2018/04/15,阪神,ヤクルト,8,3,甲子園
2018,2018/04/15,楽天,西武,12,6,楽天モバイルパーク
2018,2018/04/15,オリックス,日本ハム,7,0,京セラドーム
2018,2018/04/15,ソフトバンク,ロッテ,7,6,PayPayドーム
2018,2018/04/17,DeNA,巨人,2,3,横浜スタジアム
2018,2018/04/17,広島,ヤクルト,7,4,マツダスタジアム
2018,2018/04/17,西武,日本ハム,2,7,ベルーナドーム
2018,2018/04/17,ロッテ,オリックス,5,3,ZOZOマリン
2018,2018/04/17,ソフトバンク,楽天,5,3,PayPayドーム
2018,2018/04/18,中日,阪神,3,4,バンテリンドーム
2018,2018/04/18,広島,ヤクルト,3,2,マツダスタジアム
2018,2018/04/18,西武,日本ハム,9,8,ベルーナドーム
2018,2018/04/18,ロッテ,オリックス,3,4,ZOZOマリン
2018,2018/04/18,ソフトバンク,楽天,5,2,PayPayドーム
2018,2018/04/19,DeNA,巨人,5,0,横浜スタジアム
2018,2018/04/19,中日,阪神,1,2,バンテリンドーム
2018,2018/04/19,広島,ヤクルト,5,4,マツダスタジアム
2018,2018/04/19,ロッテ,オリックス,0,3,ZOZOマリン
2018,2018/04/19,ソフトバンク,楽天,1,3,PayPayドーム
2018,2018/04/20,中日,広島,11,7,バンテリンドーム
2018,2018/04/20,阪神,巨人,2,8,甲子園
2018,2018/04/20,日本ハム,ソフトバンク,2,1,札幌ドーム
2018,2018/04/20,楽天,オリックス,5,2,楽天モバイルパーク
2018,2018/04/20,西武,ロッテ,9,8,ベルーナドーム
2018,2018/04/21,ヤクルト,DeNA,5,6,神宮球場
2018,2018/04/21,中日,広島,4,3,バンテリンドーム
2018,2018/04/21,阪神,巨人,0,3,甲子園
2018,2018/04/21,日本ハム,ソフトバンク,0,10,札幌ドーム
2018,2018/04/21,楽天,オリックス,1,3,楽天モバイルパーク
2018,2018/04/21,西武,ロッテ,9,3,ベルーナドーム
2018,2018/04/22,ヤクルト,DeNA,6,2,神宮球場
2018,2018/04/22,中日,広島,3,2,バンテリンドーム
2018,2018/04/22,阪神,巨人,1,10,甲子園
2018,2018/04/22,日本ハム,ソフトバンク,11,2,札幌ドーム
2018,2018/04/22,楽天,オリックス,0,8,楽天モバイルパーク
2018,2018/04/22,西武,ロッテ,11,5,ベルーナドーム
2018,2018/04/24,巨人,中日,3,1,東京ドーム
2018,2018/04/24,DeNA,広島,2,7,横浜スタジアム
2018,2018/04/24,日本ハム,オリックス,5,3,札幌ドーム
2018,2018/04/25,巨人,中日,20,4,東京ドーム
2018,2018/04/25,ヤクルト,阪神,2,4,神宮球場
2018,2018/04/25,DeNA,広島,5,11,横浜スタジアム
2018,2018/04/25,日本ハム,オリックス,4,1,札幌ドーム
2018,2018/04/25,楽天,ロッテ,3,7,楽天モバイルパーク
2018,2018/04/25,ソフトバンク,西武,6,12,PayPayドーム
2018,2018/04/26,DeNA,広島,3,4,横浜スタジアム
2018,2018/04/26,日本ハム,オリックス,3,2,札幌ドーム
2018,2018/04/26,楽天,ロッテ,0,1,楽天モバイルパーク
2018,2018/04/26,ソフトバンク,西武,4,1,PayPayドーム
2018,2018/04/28,巨人,ヤクルト,3,0,東京ドーム
2018,2018/04/28,中日,DeNA,1,6,バンテリンドーム
2018,2018/04/28,広島,阪神,7,5,マツダスタジアム
2018,2018/04/28,西武,楽天,7,3,ベルーナドーム
2018,2018/04/28,ロッテ,日本ハム,2,5,ZOZOマリン
2018,2018/04/28,オリックス,ソフトバンク,3,1,京セラドーム
2018,2018/04/29,巨人,ヤクルト,11,8,東京ドーム
2018,2018/04/29,中日,DeNA,2,4,バンテリンドーム
2018,2018/04/29,広島,阪神,5,2,マツダスタジアム
2018,2018/04/29,西武,楽天,16,4,ベルーナドーム
2018,2018/04/29,ロッテ,日本ハム,6,5,ZOZOマリン
2018,2018/04/29,オリックス,ソフトバンク,4,7,京セラドーム
2018,2018/04/30,巨人,ヤクルト,11,1,東京ドーム
2018,2018/04/30,中日,DeNA,3,1,バンテリンドーム
2018,2018/04/30,広島,阪神,2,4,マツダスタジアム
2018,2018/04/30,西武,楽天,5,2,ベルーナドーム
2018,2018/04/30,ロッテ,日本ハム,4,2,ZOZOマリン
2018,2018/04/30,オリックス,ソフトバンク,6,5,京セラドーム
2018,2018/05/01,ヤクルト,中日,5,6,神宮球場
2018,2018/05/01,阪神,DeNA,7,1,甲子園
2018,2018/05/01,広島,巨人,6,4,マツダスタジアム
2018,2018/05/01,ロッテ,ソフトバンク,1,3,ZOZOマリン
2018,2018/05/01,オリックス,西武,4,2,京セラドーム
2018,2018/05/02,ヤクルト,中日,3,6,神宮球場
2018,2018/05/02,日本ハム,楽天,0,1,札幌ドーム
2018,2018/05/02,ロッテ,ソフトバンク,3,8,ZOZOマリン
2018,2018/05/02,オリックス,西武,6,5,京セラドーム
2018,2018/05/03,ヤクルト,中日,7,6,神宮球場
2018,2018/05/03,阪神,DeNA,4,2,甲子園
2018,2018/05/03,広島,巨人,3,2,マツダスタジアム
2018,2018/05/03,日本ハム,楽天,4,1,札幌ドーム
2018,2018/05/03,ロッテ,ソフトバンク,3,5,ZOZOマリン
2018,2018/05/03,オリックス,西武,0,8,京セラドーム
2018,2018/05/04,ヤクルト,広島,8,0,神宮球場
2018,2018/05/04,DeNA,巨人,0,0,横浜スタジアム
2018,2018/05/04,阪神,中日,1,5,甲子園
2018,2018/05/04,日本ハム,ロッテ,3,6,札幌ドーム
2018,2018/05/04,楽天,西武,5,6,楽天モバイルパーク
2018,2018/05/04,ソフトバンク,オリックス,4,5,PayPayドーム
2018,2018/05/05,ヤクルト,広島,1,10,神宮球場
2018,2018/05/05,DeNA,巨人,3,8,横浜スタジアム
2018,2018/05/05,阪神,中日,7,2,甲子園
2018,2018/05/05,日本ハム,ロッテ,6,4,札幌ドーム
2018,2018/05/05,楽天,西武,4,10,楽天モバイルパーク
2018,2018/05/05,ソフトバンク,オリックス,3,0,PayPayドーム
2018,2018/05/06,ヤクルト,広島,4,3,神宮球場
2018,2018/05/06,DeNA,巨人,12,8,横浜スタジアム
2018,2018/05/06,阪神,中日,7,5,甲子園
2018,2018/05/06,日本ハム,ロッテ,6,1,札幌ドーム
2018,2018/05/06,楽天,西武,0,11,楽天モバイルパーク
2018,2018/05/06,ソフトバンク,オリックス,2,5,PayPayドーム
2018,2018/05/08,巨人,阪神,0,9,東京ドーム
2018,2018/05/08,中日,ヤクルト,6,6,バンテリンドーム
2018,2018/05/08,楽天,ロッテ,5,0,楽天モバイルパーク
2018,2018/05/08,西武,ソフトバンク,0,5,ベルーナドーム
2018,2018/05/08,オリックス,日本ハム,8,4,京セラドーム
2018,2018/05/09,巨人,阪神,3,1,東京ドーム
2018,2018/05/09,中日,ヤクルト,3,2,バンテリンドーム
2018,2018/05/09,広島,DeNA,1,1,マツダスタジアム
2018,2018/05/09,西武,ソフトバンク,0,3,ベルーナドーム
2018,2018/05/09,オリックス,日本ハム,2,8,京セラドーム
2018,2018/05/10,巨人,阪神,4,2,東京ドーム
2018,2018/05/10,オリックス,日本ハム,2,1,京セラドーム
2018,2018/05/11,巨人,中日,6,0,東京ドーム
2018,2018/05/11,DeNA,ヤクルト,3,7,横浜スタジアム
2018,2018/05/11,広島,阪神,14,1,マツダスタジアム
2018,2018/05/11,西武,ロッテ,3,12,ベルーナドーム
2018,2018/05/11,オリックス,楽天,2,5,京セラドーム
2018,2018/05/11,ソフトバンク,日本ハム,4,5,PayPayドーム
2018,2018/05/12,巨人,中日,0,6,東京ドーム
2018,2018/05/12,DeNA,ヤクルト,5,6,横浜スタジアム
2018,2018/05/12,広島,阪神,6,1,マツダスタジアム
2018,2018/05/12,西武,ロッテ,2,11,ベルーナドーム
2018,2018/05/12,オリックス,楽天,0,2,京セラドーム
2018,2018/05/12,ソフトバンク,日本ハム,3,5,PayPayドーム
2018,2018/05/13,巨人,中日,9,5,東京ドーム
2018,2018/05/13,DeNA,ヤクルト,10,3,横浜スタジアム
2018,2018/05/13,西武,ロッテ,6,0,ベルーナドーム
2018,2018/05/13,オリックス,楽天,1,9,京セラドーム
2018,2018/05/13,ソフトバンク,日本ハム,8,0,PayPayドーム
2018,2018/05/15,ヤクルト,巨人,2,1,神宮球場
2018,2018/05/15,中日,広島,10,4,バンテリンドーム
2018,2018/05/15,阪神,DeNA,2,1,甲子園
2018,2018/05/15,日本ハム,西武,2,0,札幌ドーム
2018,2018/05/15,楽天,ソフトバンク,1,6,楽天モバイルパーク
2018,2018/05/15,ロッテ,オリックス,2,7,ZOZOマリン
2018,2018/05/16,ヤクルト,巨人,4,12,神宮球場
2018,2018/05/16,中日,広島,5,2,バンテリンドーム
2018,2018/05/16,阪神,DeNA,0,5,甲子園
2018,2018/05/16,日本ハム,西武,1,0,札幌ドーム
2018,2018/05/16,楽天,ソフトバンク,4,12,楽天モバイルパーク
2018,2018/05/17,中日,広島,2,3,バンテリンドーム
2018,2018/05/17,阪神,DeNA,3,6,甲子園
2018,2018/05/17,楽天,ソフトバンク,4,3,楽天モバイルパーク
2018,2018/05/17,ロッテ,オリックス,3,6,ZOZOマリン
2018,2018/05/18,巨人,DeNA,6,3,東京ドーム
2018,2018/05/18,中日,阪神,1,2,バンテリンドーム
2018,2018/05/18,日本ハム,楽天,0,3,札幌ドーム
2018,2018/05/18,ロッテ,ソフトバンク,3,2,ZOZOマリン
2018,2018/05/19,巨人,DeNA,1,5,東京ドーム
2018,2018/05/19,中日,阪神,3,2,バンテリンドーム
2018,2018/05/19,広島,ヤクルト,5,2,マツダスタジアム
2018,2018/05/19,日本ハム,楽天,0,5,札幌ドーム
2018,2018/05/19,ロッテ,ソフトバンク,8,1,ZOZOマリン
2018,2018/05/19,オリックス,西武,0,7,京セラドーム
2018,2018/05/20,巨人,DeNA,2,10,東京ドーム
2018,2018/05/20,中日,阪神,6,1,バンテリンドーム
2018,2018/05/20,広島,ヤクルト,1,0,マツダスタジアム
2018,2018/05/20,日本ハム,楽天,7,1,札幌ドーム
2018,2018/05/20,ロッテ,ソフトバンク,8,4,ZOZOマリン
2018,2018/05/20,オリックス,西武,3,0,京セラドーム
2018,2018/05/22,巨人,広島,8,0,東京ドーム
2018,2018/05/22,DeNA,中日,0,8,横浜スタジアム
2018,2018/05/22,阪神,ヤクルト,8,3,甲子園
2018,2018/05/22,楽天,オリックス,0,10,楽天モバイルパーク
2018,2018/05/22,ロッテ,日本ハム,2,0,ZOZOマリン
2018,2018/05/22,ソフトバンク,西武,5,3,PayPayドーム
2018,2018/05/23,巨人,広島,3,9,東京ドーム
2018,2018/05/23,楽天,オリックス,2,5,楽天モバイルパーク
2018,2018/05/23,ロッテ,日本ハム,0,2,ZOZOマリン
2018,2018/05/23,ソフトバンク,西武,1,2,PayPayドーム
2018,2018/05/24,DeNA,中日,3,2,横浜スタジアム
2018,2018/05/24,阪神,ヤクルト,2,0,甲子園
2018,2018/05/24,楽天,オリックス,4,1,楽天モバイルパーク
2018,2018/05/24,ロッテ,日本ハム,7,6,ZOZOマリン
2018,2018/05/24,ソフトバンク,西武,5,12,PayPayドーム
2018,2018/05/25,ヤクルト,DeNA,5,14,神宮球場
2018,2018/05/25,阪神,巨人,1,0,甲子園
2018,2018/05/25,広島,中日,6,3,マツダスタジアム
2018,2018/05/25,西武,日本ハム,5,8,ベルーナドーム
2018,2018/05/25,オリックス,ロッテ,9,5,京セラドーム
2018,2018/05/25,ソフトバンク,楽天,4,6,PayPayドーム
2018,2018/05/26,ヤクルト,DeNA,5,1,神宮球場
2018,2018/05/26,阪神,巨人,5,4,甲子園
2018,2018/05/26,広島,中日,6,7,マツダスタジアム
2018,2018/05/26,西武,日本ハム,5,6,ベルーナドーム
2018,2018/05/26,オリックス,ロッテ,3,6,京セラドーム
2018,2018/05/26,ソフトバンク,楽天,4,3,PayPayドーム
2018,2018/05/27,ヤクルト,DeNA,5,3,神宮球場
2018,2018/05/27,阪神,巨人,9,1,甲子園
2018,2018/05/27,広島,中日,7,8,マツダスタジアム
2018,2018/05/27,西武,日本ハム,8,10,ベルーナドーム
2018,2018/05/27,オリックス,ロッテ,3,2,京セラドーム
2018,2018/05/27,ソフトバンク,楽天,4,8,PayPayドーム
2018,2018/05/29,巨人,日本ハム,3,5,東京ドーム
2018,2018/05/29,ヤクルト,ロッテ,1,5,神宮球場
2018,2018/05/29,DeNA,楽天,9,2,横浜スタジアム
2018,2018/05/29,中日,オリックス,5,8,バンテリンドーム
2018,2018/05/29,阪神,ソフトバンク,0,1,甲子園
2018,2018/05/29,広島,西武,3,7,マツダスタジアム
2018,2018/05/30,巨人,日本ハム,9,8,東京ドーム
2018,2018/05/30,ヤクルト,ロッテ,4,1,神宮球場
2018,2018/05/30,中日,オリックス,1,5,バンテリンドーム
2018,2018/05/30,阪神,ソフトバンク,3,6,甲子園
2018,2018/05/30,広島,西武,8,7,マツダスタジアム
2018,2018/05/31,巨人,日本ハム,2,4,東京ドーム
2018,2018/05/31,ヤクルト,ロッテ,3,1,神宮球場
2018,2018/05/31,DeNA,楽天,4,3,横浜スタジアム
2018,2018/05/31,中日,オリックス,9,2,バンテリンドーム
2018,2018/05/31,阪神,ソフトバンク,2,5,甲子園
2018,2018/05/31,広島,西武,7,12,マツダスタジアム
2018,2018/06/01,日本ハム,中日,13,2,札幌ドーム
2018,2018/06/01,楽天,ヤクルト,2,5,楽天モバイルパーク
2018,2018/06/01,西武,阪神,2,0,ベルーナドーム
2018,2018/06/01,ロッテ,広島,4,6,ZOZOマリン
2018,2018/06/01,オリックス,巨人,1,3,京セラドーム
2018,2018/06/01,ソフトバンク,DeNA,6,2,PayPayドーム
2018,2018/06/02,日本ハム,中日,9,3,札幌ドーム
2018,2018/06/02,楽天,ヤクルト,2,3,楽天モバイルパーク
2018,2018/06/02,西武,阪神,5,10,ベルーナドーム
2018,2018/06/02,ロッテ,広島,7,3,ZOZOマリン
2018,2018/06/02,オリックス,巨人,3,2,京セラドーム
2018,2018/06/02,ソフトバンク,DeNA,5,4,PayPayドーム
2018,2018/06/03,日本ハム,中日,2,5,札幌ドーム
2018,2018/06/03,楽天,ヤクルト,2,3,楽天モバイルパーク
2018,2018/06/03,西武,阪神,10,5,ベルーナドーム
2018,2018/06/03,ロッテ,広島,7,5,ZOZOマリン
2018,2018/06/03,オリックス,巨人,3,2,京セラドーム
2018,2018/06/03,ソフトバンク,DeNA,7,5,PayPayドーム
2018,2018/06/05,巨人,楽天,1,4,東京ドーム
2018,2018/06/05,ヤクルト,ソフトバンク,12,6,神宮球場
2018,2018/06/05,DeNA,西武,1,8,横浜スタジアム
2018,2018/06/05,中日,ロッテ,1,4,バンテリンドーム
2018,2018/06/05,阪神,オリックス,2,3,甲子園
2018,2018/06/06,巨人,楽天,3,1,東京ドーム
2018,2018/06/06,中日,ロッテ,0,1,バンテリンドーム
2018,2018/06/06,広島,日本ハム,4,3,マツダスタジアム
2018,2018/06/07,巨人,楽天,4,5,東京ドーム
2018,2018/06/07,ヤクルト,ソフトバンク,4,3,神宮球場
2018,2018/06/07,DeNA,西武,7,9,横浜スタジアム
2018,2018/06/07,中日,ロッテ,9,8,バンテリンドーム
2018,2018/06/07,阪神,オリックス,2,1,甲子園
2018,2018/06/07,広島,日本ハム,4,8,マツダスタジアム
2018,2018/06/08,巨人,西武,4,5,東京ドーム
2018,2018/06/08,ヤクルト,オリックス,0,3,神宮球場
2018,2018/06/08,DeNA,日本ハム,5,2,横浜スタジアム
2018,2018/06/08,中日,ソフトバンク,5,4,バンテリンドーム
2018,2018/06/08,広島,楽天,7,0,マツダスタジアム
2018,2018/06/09,巨人,西武,8,5,東京ドーム
2018,2018/06/09,ヤクルト,オリックス,7,3,神宮球場
2018,2018/06/09,DeNA,日本ハム,4,3,横浜スタジアム
2018,2018/06/09,中日,ソフトバンク,3,0,バンテリンドーム
2018,2018/06/09,阪神,ロッテ,3,2,甲子園
2018,2018/06/09,広島,楽天,2,1,マツダスタジアム
2018,2018/06/10,巨人,西武,3,2,東京ドーム
2018,2018/06/10,ヤクルト,オリックス,9,5,神宮球場
2018,2018/06/10,DeNA,日本ハム,6,3,横浜スタジアム
2018,2018/06/10,中日,ソフトバンク,2,5,バンテリンドーム
2018,2018/06/10,阪神,ロッテ,2,3,甲子園
2018,2018/06/10,広島,楽天,3,0,マツダスタジアム
2018,2018/06/12,日本ハム,阪神,5,10,札幌ドーム
2018,2018/06/12,楽天,中日,5,1,楽天モバイルパーク
2018,2018/06/12,西武,ヤクルト,1,3,ベルーナドーム
2018,2018/06/12,ロッテ,DeNA,3,0,ZOZOマリン
2018,2018/06/12,オリックス,広島,4,1,京セラドーム
2018,2018/06/12,ソフトバンク,巨人,2,8,PayPayドーム
2018,2018/06/13,日本ハム,阪神,8,7,札幌ドーム
2018,2018/06/13,楽天,中日,3,6,楽天モバイルパーク
2018,2018/06/13,西武,ヤクルト,7,4,ベルーナドーム
2018,2018/06/13,ロッテ,DeNA,6,1,ZOZOマリン
2018,2018/06/13,オリックス,広島,12,5,京セラドーム
2018,2018/06/13,ソフトバンク,巨人,4,2,PayPayドーム
2018,2018/06/14,日本ハム,阪神,11,3,札幌ドーム
2018,2018/06/14,楽天,中日,4,0,楽天モバイルパーク
2018,2018/06/14,西武,ヤクルト,4,6,ベルーナドーム
2018,2018/06/14,ロッテ,DeNA,1,4,ZOZOマリン
2018,2018/06/14,オリックス,広島,8,2,京セラドーム
2018,2018/06/14,ソフトバンク,巨人,4,6,PayPayドーム
2018,2018/06/15,日本ハム,ヤクルト,11,4,札幌ドーム
2018,2018/06/15,楽天,阪神,0,4,楽天モバイルパーク
2018,2018/06/15,西武,中日,3,2,ベルーナドーム
2018,2018/06/15,ロッテ,巨人,0,5,ZOZOマリン
2018,2018/06/15,オリックス,DeNA,7,3,京セラドーム
2018,2018/06/15,ソフトバンク,広島,8,0,PayPayドーム
2018,2018/06/16,日本ハム,ヤクルト,2,1,札幌ドーム
2018,2018/06/16,楽天,阪神,1,2,楽天モバイルパーク
2018,2018/06/16,西武,中日,9,2,ベルーナドーム
2018,2018/06/16,ロッテ,巨人,1,0,ZOZOマリン
2018,2018/06/16,オリックス,DeNA,0,1,京セラドーム
2018,2018/06/16,ソフトバンク,広島,6,2,PayPayドーム
2018,2018/06/17,日本ハム,ヤクルト,1,5,札幌ドーム
2018,2018/06/17,楽天,阪神,8,0,楽天モバイルパーク
2018,2018/06/17,西武,中日,3,11,ベルーナドーム
2018,2018/06/17,ロッテ,巨人,2,1,ZOZOマリン
2018,2018/06/17,オリックス,DeNA,7,1,京セラドーム
2018,2018/06/17,ソフトバンク,広島,4,13,PayPayドーム
2018,2018/06/18,DeNA,西武,4,2,横浜スタジアム
2018,2018/06/18,広島,日本ハム,2,6,マツダスタジアム
2018,2018/06/19,ヤクルト,ソフトバンク,4,5,神宮球場
2018,2018/06/19,DeNA,楽天,1,7,横浜スタジアム
2018,2018/06/19,阪神,ロッテ,1,3,甲子園
2018,2018/06/21,阪神,オリックス,3,3,甲子園
2018,2018/06/22,巨人,ヤクルト,8,5,東京ドーム
2018,2018/06/22,中日,DeNA,4,3,バンテリンドーム
2018,2018/06/22,阪神,広島,3,5,甲子園
2018,2018/06/22,楽天,日本ハム,7,8,楽天モバイルパーク
2018,2018/06/22,ロッテ,西武,1,5,ZOZOマリン
2018,2018/06/22,オリックス,ソフトバンク,3,5,京セラドーム
2018,2018/06/23,巨人,ヤクルト,7,1,東京ドーム
2018,2018/06/23,中日,DeNA,5,3,バンテリンドーム
2018,2018/06/23,阪神,広島,3,11,甲子園
2018,2018/06/23,楽天,日本ハム,3,2,楽天モバイルパーク
2018,2018/06/23,ロッテ,西武,4,3,ZOZOマリン
2018,2018/06/24,巨人,ヤクルト,2,3,東京ドーム
2018,2018/06/24,中日,DeNA,1,6,バンテリンドーム
2018,2018/06/24,阪神,広島,6,11,甲子園
2018,2018/06/24,楽天,日本ハム,6,5,楽天モバイルパーク
2018,2018/06/24,ロッテ,西武,6,8,ZOZOマリン
2018,2018/06/24,オリックス,ソフトバンク,4,5,京セラドーム
2018,2018/06/26,ヤクルト,中日,9,1,神宮球場
2018,2018/06/26,DeNA,阪神,0,4,横浜スタジアム
2018,2018/06/26,広島,巨人,14,5,マツダスタジアム
2018,2018/06/26,日本ハム,ソフトバンク,5,0,札幌ドーム
2018,2018/06/26,西武,オリックス,2,4,ベルーナドーム
2018,2018/06/26,ロッテ,楽天,4,1,ZOZOマリン
2018,2018/06/27,ヤクルト,中日,7,2,神宮球場
2018,2018/06/27,DeNA,阪神,6,16,横浜スタジアム
2018,2018/06/27,広島,巨人,8,6,マツダスタジアム
2018,2018/06/27,日本ハム,ソフトバンク,3,2,札幌ドーム
2018,2018/06/27,西武,オリックス,3,3,ベルーナドーム
2018,2018/06/27,ロッテ,楽天,4,3,ZOZOマリン
2018,2018/06/28,ヤクルト,中日,9,6,神宮球場
2018,2018/06/28,DeNA,阪神,2,3,横浜スタジアム
2018,2018/06/28,広島,巨人,4,2,マツダスタジアム
2018,2018/06/28,西武,オリックス,14,11,ベルーナドーム
2018,2018/06/29,ヤクルト,阪神,10,9,神宮球場
2018,2018/06/29,DeNA,広島,5,4,横浜スタジアム
2018,2018/06/29,中日,巨人,4,3,バンテリンドーム
2018,2018/06/29,日本ハム,オリックス,1,2,札幌ドーム
2018,2018/06/29,西武,楽天,1,15,ベルーナドーム
2018,2018/06/29,ソフトバンク,ロッテ,6,5,PayPayドーム
2018,2018/06/30,ヤクルト,阪神,7,15,神宮球場
2018,2018/06/30,DeNA,広島,2,1,横浜スタジアム
2018,2018/06/30,中日,巨人,2,5,バンテリンドーム
2018,2018/06/30,日本ハム,オリックス,5,2,札幌ドーム
2018,2018/06/30,西武,楽天,1,9,ベルーナドーム
2018,2018/06/30,ソフトバンク,ロッテ,2,5,PayPayドーム
2018,2018/07/01,ヤクルト,阪神,5,6,神宮球場
2018,2018/07/01,DeNA,広島,1,15,横浜スタジアム
2018,2018/07/01,中日,巨人,0,3,バンテリンドーム
2018,2018/07/01,日本ハム,オリックス,3,6,札幌ドーム
2018,2018/07/01,西武,楽天,8,7,ベルーナドーム
2018,2018/07/01,ソフトバンク,ロッテ,1,4,PayPayドーム
2018,2018/07/03,巨人,DeNA,6,5,東京ドーム
2018,2018/07/03,阪神,中日,5,10,甲子園
2018,2018/07/03,日本ハム,西武,2,5,札幌ドーム
2018,2018/07/03,楽天,ソフトバンク,2,5,楽天モバイルパーク
2018,2018/07/03,オリックス,ロッテ,2,2,京セラドーム
2018,2018/07/04,巨人,DeNA,4,8,東京ドーム
2018,2018/07/04,阪神,中日,6,5,甲子園
