year,date,home_team,away_team,home_score,away_score,stadium
2022,2022/05/10,阪神,広島,0,3,甲子園
2022,2022/05/10,日本ハム,オリックス,2,4,札幌ドーム
2022,2022/05/10,楽天,ロッテ,7,0,楽天モバイルパーク
2022,2022/05/11,ヤクルト,中日,0,2,神宮球場
2022,2022/05/11,阪神,広島,2,3,甲子園
2022,2022/05/11,日本ハム,オリックス,5,2,札幌ドーム
2022,2022/05/11,楽天,ロッテ,1,3,楽天モバイルパーク
2022,2022/05/11,ソフトバンク,西武,2,0,PayPayドーム
2022,2022/05/12,ヤクルト,中日,3,1,神宮球場
2022,2022/05/12,DeNA,巨人,1,4,横浜スタジアム
2022,2022/05/12,楽天,ロッテ,2,5,楽天モバイルパーク
2022,2022/05/13,巨人,中日,5,2,東京ドーム
2022,2022/05/13,日本ハム,ソフトバンク,1,0,札幌ドーム
2022,2022/05/13,西武,楽天,4,2,ベルーナドーム
2022,2022/05/13,オリックス,ロッテ,1,4,京セラドーム
2022,2022/05/14,巨人,中日,7,6,東京ドーム
2022,2022/05/14,DeNA,阪神,2,9,横浜スタジアム
2022,2022/05/14,広島,ヤクルト,3,5,マツダスタジアム
2022,2022/05/14,日本ハム,ソフトバンク,2,0,札幌ドーム
2022,2022/05/14,西武,楽天,5,4,ベルーナドーム
2022,2022/05/14,オリックス,ロッテ,1,0,京セラドーム
2022,2022/05/15,巨人,中日,3,9,東京ドーム
2022,2022/05/15,DeNA,阪神,1,8,横浜スタジアム
2022,2022/05/15,広島,ヤクルト,5,5,マツダスタジアム
2022,2022/05/15,日本ハム,ソフトバンク,10,2,札幌ドーム
2022,2022/05/15,西武,楽天,1,3,ベルーナドーム
2022,2022/05/15,オリックス,ロッテ,8,5,京セラドーム
2022,2022/05/17,巨人,広島,3,2,東京ドーム
2022,2022/05/17,ヤクルト,阪神,2,1,神宮球場
2022,2022/05/17,中日,DeNA,0,4,バンテリンドーム
2022,2022/05/17,西武,ソフトバンク,1,5,ベルーナドーム
2022,2022/05/17,ロッテ,楽天,6,3,ZOZOマリン
2022,2022/05/17,オリックス,日本ハム,3,0,京セラドーム
2022,2022/05/18,巨人,広島,4,2,東京ドーム
2022,2022/05/18,ヤクルト,阪神,1,8,神宮球場
2022,2022/05/18,中日,DeNA,6,7,バンテリンドーム
2022,2022/05/18,西武,ソフトバンク,2,3,ベルーナドーム
2022,2022/05/18,ロッテ,楽天,1,0,ZOZOマリン
2022,2022/05/18,オリックス,日本ハム,4,11,京セラドーム
2022,2022/05/19,巨人,広島,2,1,東京ドーム
2022,2022/05/19,ヤクルト,阪神,3,0,神宮球場
2022,2022/05/19,ロッテ,楽天,2,7,ZOZOマリン
2022,2022/05/20,DeNA,ヤクルト,3,1,横浜スタジアム
2022,2022/05/20,阪神,巨人,2,6,甲子園
2022,2022/05/20,広島,中日,11,5,マツダスタジアム
2022,2022/05/20,日本ハム,西武,5,3,札幌ドーム
2022,2022/05/20,楽天,オリックス,0,1,楽天モバイルパーク
2022,2022/05/20,ソフトバンク,ロッテ,1,8,PayPayドーム
2022,2022/05/21,DeNA,ヤクルト,2,9,横浜スタジアム
2022,2022/05/21,阪神,巨人,2,1,甲子園
2022,2022/05/21,広島,中日,10,1,マツダスタジアム
2022,2022/05/21,日本ハム,西武,4,0,札幌ドーム
2022,2022/05/21,楽天,オリックス,0,6,楽天モバイルパーク
2022,2022/05/21,ソフトバンク,ロッテ,2,4,PayPayドーム
2022,2022/05/22,DeNA,ヤクルト,3,5,横浜スタジアム
2022,2022/05/22,阪神,巨人,4,0,甲子園
2022,2022/05/22,広島,中日,1,0,マツダスタジアム
2022,2022/05/22,日本ハム,西武,0,3,札幌ドーム
2022,2022/05/22,楽天,オリックス,1,6,楽天モバイルパーク
2022,2022/05/22,ソフトバンク,ロッテ,3,2,PayPayドーム
2022,2022/05/24,巨人,オリックス,4,2,東京ドーム
2022,2022/05/24,ヤクルト,日本ハム,3,1,神宮球場
2022,2022/05/24,DeNA,ソフトバンク,4,3,横浜スタジアム
2022,2022/05/24,中日,西武,5,8,バンテリンドーム
2022,2022/05/24,阪神,楽天,1,0,甲子園
2022,2022/05/24,広島,ロッテ,0,7,マツダスタジアム
2022,2022/05/25,巨人,オリックス,5,3,東京ドーム
2022,2022/05/25,ヤクルト,日本ハム,7,6,神宮球場
2022,2022/05/25,DeNA,ソフトバンク,2,8,横浜スタジアム
2022,2022/05/25,中日,西武,1,2,バンテリンドーム
2022,2022/05/25,阪神,楽天,1,6,甲子園
2022,2022/05/25,広島,ロッテ,5,2,マツダスタジアム
2022,2022/05/26,巨人,オリックス,2,3,東京ドーム
2022,2022/05/26,ヤクルト,日本ハム,6,9,神宮球場
2022,2022/05/26,DeNA,ソフトバンク,5,1,横浜スタジアム
2022,2022/05/26,中日,西武,6,3,バンテリンドーム
2022,2022/05/26,阪神,楽天,0,1,甲子園
2022,2022/05/26,広島,ロッテ,3,6,マツダスタジアム
2022,2022/05/27,日本ハム,巨人,3,2,札幌ドーム
2022,2022/05/27,楽天,ヤクルト,1,8,楽天モバイルパーク
2022,2022/05/27,西武,DeNA,0,1,ベルーナドーム
2022,2022/05/27,ロッテ,阪神,0,1,ZOZOマリン
2022,2022/05/27,オリックス,中日,1,4,京セラドーム
2022,2022/05/27,ソフトバンク,広島,7,0,PayPayドーム
2022,2022/05/28,日本ハム,巨人,4,8,札幌ドーム
2022,2022/05/28,楽天,ヤクルト,4,11,楽天モバイルパーク
2022,2022/05/28,西武,DeNA,10,5,ベルーナドーム
2022,2022/05/28,ロッテ,阪神,2,6,ZOZOマリン
2022,2022/05/28,オリックス,中日,1,4,京セラドーム
2022,2022/05/28,ソフトバンク,広島,11,1,PayPayドーム
2022,2022/05/29,日本ハム,巨人,7,2,札幌ドーム
2022,2022/05/29,楽天,ヤクルト,3,1,楽天モバイルパーク
2022,2022/05/29,西武,DeNA,3,2,ベルーナドーム
2022,2022/05/29,ロッテ,阪神,3,2,ZOZOマリン
2022,2022/05/29,オリックス,中日,8,0,京セラドーム
2022,2022/05/29,ソフトバンク,広島,8,0,PayPayドーム
2022,2022/05/31,巨人,ソフトバンク,1,3,東京ドーム
2022,2022/05/31,ヤクルト,ロッテ,1,0,神宮球場
2022,2022/05/31,DeNA,オリックス,4,1,横浜スタジアム
2022,2022/05/31,中日,楽天,2,0,バンテリンドーム
2022,2022/05/31,阪神,西武,0,2,甲子園
2022,2022/05/31,広島,日本ハム,1,0,マツダスタジアム
2022,2022/06/01,巨人,ソフトバンク,3,6,東京ドーム
2022,2022/06/01,ヤクルト,ロッテ,3,4,神宮球場
2022,2022/06/01,DeNA,オリックス,1,5,横浜スタジアム
2022,2022/06/01,中日,楽天,0,2,バンテリンドーム
2022,2022/06/01,阪神,西武,5,4,甲子園
2022,2022/06/01,広島,日本ハム,1,5,マツダスタジアム
2022,2022/06/02,巨人,ソフトバンク,3,0,東京ドーム
2022,2022/06/02,ヤクルト,ロッテ,7,3,神宮球場
2022,2022/06/02,DeNA,オリックス,1,3,横浜スタジアム
2022,2022/06/02,中日,楽天,3,2,バンテリンドーム
2022,2022/06/02,阪神,西武,6,1,甲子園
2022,2022/06/02,広島,日本ハム,6,3,マツダスタジアム
2022,2022/06/03,巨人,ロッテ,10,3,東京ドーム
2022,2022/06/03,ヤクルト,西武,1,0,神宮球場
2022,2022/06/03,DeNA,楽天,7,0,横浜スタジアム
2022,2022/06/03,中日,ソフトバンク,0,6,バンテリンドーム
2022,2022/06/03,阪神,日本ハム,9,7,甲子園
2022,2022/06/03,広島,オリックス,1,4,マツダスタジアム
2022,2022/06/04,巨人,ロッテ,2,1,東京ドーム
2022,2022/06/04,ヤクルト,西武,3,2,神宮球場
2022,2022/06/04,DeNA,楽天,6,1,横浜スタジアム
2022,2022/06/04,中日,ソフトバンク,4,2,バンテリンドーム
2022,2022/06/04,阪神,日本ハム,3,0,甲子園
2022,2022/06/04,広島,オリックス,2,3,マツダスタジアム
2022,2022/06/05,巨人,ロッテ,4,10,東京ドーム
2022,2022/06/05,ヤクルト,西武,5,3,神宮球場
2022,2022/06/05,DeNA,楽天,5,6,横浜スタジアム
2022,2022/06/05,中日,ソフトバンク,7,3,バンテリンドーム
2022,2022/06/05,阪神,日本ハム,8,3,甲子園
2022,2022/06/05,広島,オリックス,2,5,マツダスタジアム
2022,2022/06/07,日本ハム,DeNA,0,2,札幌ドーム
2022,2022/06/07,楽天,広島,1,3,楽天モバイルパーク
2022,2022/06/07,西武,巨人,9,4,ベルーナドーム
2022,2022/06/07,ロッテ,中日,6,2,ZOZOマリン
2022,2022/06/07,オリックス,ヤクルト,6,1,京セラドーム
2022,2022/06/07,ソフトバンク,阪神,0,2,PayPayドーム
2022,2022/06/08,日本ハム,DeNA,5,3,札幌ドーム
2022,2022/06/08,楽天,広島,1,0,楽天モバイルパーク
2022,2022/06/08,西武,巨人,3,0,ベルーナドーム
2022,2022/06/08,ロッテ,中日,9,6,ZOZOマリン
2022,2022/06/08,オリックス,ヤクルト,3,6,京セラドーム
2022,2022/06/08,ソフトバンク,阪神,1,0,PayPayドーム
2022,2022/06/09,日本ハム,DeNA,2,4,札幌ドーム
2022,2022/06/09,楽天,広島,4,1,楽天モバイルパーク
2022,2022/06/09,西武,巨人,3,4,ベルーナドーム
2022,2022/06/09,ロッテ,中日,2,0,ZOZOマリン
2022,2022/06/09,オリックス,ヤクルト,1,2,京セラドーム
2022,2022/06/09,ソフトバンク,阪神,4,0,PayPayドーム
2022,2022/06/10,日本ハム,中日,2,1,札幌ドーム
2022,2022/06/10,楽天,巨人,1,4,楽天モバイルパーク
2022,2022/06/10,西武,広島,3,6,ベルーナドーム
2022,2022/06/10,ロッテ,DeNA,2,1,ZOZOマリン
2022,2022/06/10,オリックス,阪神,1,6,京セラドーム
2022,2022/06/10,ソフトバンク,ヤクルト,1,3,PayPayドーム
2022,2022/06/11,日本ハム,中日,10,0,札幌ドーム
2022,2022/06/11,楽天,巨人,8,1,楽天モバイルパーク
2022,2022/06/11,西武,広島,2,1,ベルーナドーム
2022,2022/06/11,ロッテ,DeNA,1,2,ZOZOマリン
2022,2022/06/11,オリックス,阪神,2,3,京セラドーム
2022,2022/06/11,ソフトバンク,ヤクルト,4,7,PayPayドーム
2022,2022/06/12,日本ハム,中日,2,0,札幌ドーム
2022,2022/06/12,楽天,巨人,9,2,楽天モバイルパーク
2022,2022/06/12,西武,広島,11,0,ベルーナドーム
2022,2022/06/12,ロッテ,DeNA,5,4,ZOZOマリン
2022,2022/06/12,オリックス,阪神,1,9,京セラドーム
2022,2022/06/12,ソフトバンク,ヤクルト,0,3,PayPayドーム
2022,2022/06/17,ヤクルト,広島,7,2,神宮球場
2022,2022/06/17,中日,巨人,2,0,バンテリンドーム
2022,2022/06/17,阪神,DeNA,7,5,甲子園
2022,2022/06/17,日本ハム,ロッテ,4,7,札幌ドーム
2022,2022/06/17,西武,オリックス,4,2,ベルーナドーム
2022,2022/06/17,ソフトバンク,楽天,9,4,PayPayドーム
2022,2022/06/18,ヤクルト,広島,10,6,神宮球場
2022,2022/06/18,中日,巨人,4,3,バンテリンドーム
2022,2022/06/18,阪神,DeNA,4,1,甲子園
2022,2022/06/18,日本ハム,ロッテ,1,3,札幌ドーム
2022,2022/06/18,西武,オリックス,0,2,ベルーナドーム
2022,2022/06/18,ソフトバンク,楽天,3,1,PayPayドーム
2022,2022/06/19,ヤクルト,広島,8,3,神宮球場
2022,2022/06/19,中日,巨人,3,5,バンテリンドーム
2022,2022/06/19,阪神,DeNA,4,7,甲子園
2022,2022/06/19,日本ハム,ロッテ,2,4,札幌ドーム
2022,2022/06/19,西武,オリックス,3,2,ベルーナドーム
2022,2022/06/19,ソフトバンク,楽天,4,1,PayPayドーム
2022,2022/06/21,巨人,DeNA,1,3,東京ドーム
2022,2022/06/21,中日,ヤクルト,2,1,バンテリンドーム
2022,2022/06/21,広島,阪神,5,3,マツダスタジアム
2022,2022/06/21,楽天,日本ハム,3,0,楽天モバイルパーク
2022,2022/06/21,ロッテ,西武,0,3,ZOZOマリン
2022,2022/06/21,オリックス,ソフトバンク,4,3,京セラドーム
2022,2022/06/22,巨人,DeNA,5,4,東京ドーム
2022,2022/06/22,中日,ヤクルト,3,7,バンテリンドーム
2022,2022/06/22,広島,阪神,5,4,マツダスタジアム
2022,2022/06/22,楽天,日本ハム,6,3,楽天モバイルパーク
2022,2022/06/22,ロッテ,西武,2,1,ZOZOマリン
2022,2022/06/22,オリックス,ソフトバンク,5,0,京セラドーム
2022,2022/06/23,巨人,DeNA,5,7,東京ドーム
2022,2022/06/23,中日,ヤクルト,0,10,バンテリンドーム
2022,2022/06/23,広島,阪神,3,3,マツダスタジアム
2022,2022/06/24,ヤクルト,巨人,16,6,神宮球場
2022,2022/06/24,DeNA,広島,0,7,横浜スタジアム
2022,2022/06/24,阪神,中日,6,4,甲子園
2022,2022/06/24,楽天,西武,3,4,楽天モバイルパーク
2022,2022/06/24,ロッテ,オリックス,0,5,ZOZOマリン
2022,2022/06/24,ソフトバンク,日本ハム,5,1,PayPayドーム
2022,2022/06/25,ヤクルト,巨人,5,19,神宮球場
2022,2022/06/25,DeNA,広島,4,5,横浜スタジアム
2022,2022/06/25,阪神,中日,10,0,甲子園
2022,2022/06/25,楽天,西武,0,2,楽天モバイルパーク
2022,2022/06/25,ロッテ,オリックス,0,4,ZOZOマリン
2022,2022/06/25,ソフトバンク,日本ハム,3,0,PayPayドーム
2022,2022/06/26,ヤクルト,巨人,11,10,神宮球場
2022,2022/06/26,DeNA,広島,3,4,横浜スタジアム
2022,2022/06/26,阪神,中日,6,5,甲子園
2022,2022/06/26,楽天,西武,0,2,楽天モバイルパーク
2022,2022/06/26,ロッテ,オリックス,3,2,ZOZOマリン
2022,2022/06/26,ソフトバンク,日本ハム,2,3,PayPayドーム
2022,2022/06/27,ソフトバンク,ロッテ,1,8,PayPayドーム
2022,2022/06/28,巨人,中日,6,2,東京ドーム
2022,2022/06/28,DeNA,阪神,6,2,横浜スタジアム
2022,2022/06/28,広島,ヤクルト,3,6,マツダスタジアム
2022,2022/06/28,西武,日本ハム,5,2,ベルーナドーム
2022,2022/06/28,オリックス,楽天,2,4,京セラドーム
2022,2022/06/29,巨人,中日,2,3,東京ドーム
2022,2022/06/29,DeNA,阪神,4,2,横浜スタジアム
2022,2022/06/29,広島,ヤクルト,2,9,マツダスタジアム
2022,2022/06/29,西武,日本ハム,6,2,ベルーナドーム
2022,2022/06/29,オリックス,楽天,6,1,京セラドーム
2022,2022/06/30,DeNA,阪神,6,5,横浜スタジアム
2022,2022/06/30,広島,ヤクルト,2,4,マツダスタジアム
