year,date,home_team,away_team,home_score,away_score,stadium
2020,2020/07/10,阪神,DeNA,3,2,甲子園
2020,2020/07/10,ロッテ,西武,6,7,ZOZOマリン
2020,2020/07/10,オリックス,日本ハム,4,3,京セラドーム
2020,2020/07/10,ソフトバンク,楽天,2,1,PayPayドーム
2020,2020/07/11,巨人,ヤクルト,4,9,東京ドーム
2020,2020/07/11,中日,広島,4,19,バンテリンドーム
2020,2020/07/11,阪神,DeNA,2,4,甲子園
2020,2020/07/11,ロッテ,西武,6,4,ZOZOマリン
2020,2020/07/11,オリックス,日本ハム,5,3,京セラドーム
2020,2020/07/11,ソフトバンク,楽天,8,4,PayPayドーム
2020,2020/07/12,巨人,ヤクルト,2,3,東京ドーム
2020,2020/07/12,中日,広島,2,7,バンテリンドーム
2020,2020/07/12,阪神,DeNA,2,1,甲子園
2020,2020/07/12,ロッテ,西武,5,8,ZOZOマリン
2020,2020/07/12,オリックス,日本ハム,2,1,京セラドーム
2020,2020/07/12,ソフトバンク,楽天,6,1,PayPayドーム
2020,2020/07/14,中日,DeNA,3,5,バンテリンドーム
2020,2020/07/14,阪神,ヤクルト,6,3,甲子園
2020,2020/07/14,広島,巨人,2,7,マツダスタジアム
2020,2020/07/14,日本ハム,ロッテ,2,5,札幌ドーム
2020,2020/07/14,オリックス,ソフトバンク,3,10,京セラドーム
2020,2020/07/15,中日,DeNA,2,1,バンテリンドーム
2020,2020/07/15,阪神,ヤクルト,5,9,甲子園
2020,2020/07/15,広島,巨人,1,12,マツダスタジアム
2020,2020/07/15,日本ハム,ロッテ,6,4,札幌ドーム
2020,2020/07/15,楽天,西武,11,0,楽天モバイルパーク
2020,2020/07/15,オリックス,ソフトバンク,0,7,京セラドーム
2020,2020/07/16,中日,DeNA,8,0,バンテリンドーム
2020,2020/07/16,阪神,ヤクルト,6,4,甲子園
2020,2020/07/16,広島,巨人,4,9,マツダスタジアム
2020,2020/07/16,日本ハム,ロッテ,3,4,札幌ドーム
2020,2020/07/16,楽天,西武,7,4,楽天モバイルパーク
2020,2020/07/16,オリックス,ソフトバンク,4,3,京セラドーム
2020,2020/07/17,DeNA,巨人,1,2,横浜スタジアム
2020,2020/07/17,阪神,中日,4,1,甲子園
2020,2020/07/17,広島,ヤクルト,9,2,マツダスタジアム
2020,2020/07/17,日本ハム,ロッテ,7,4,札幌ドーム
2020,2020/07/17,楽天,西武,2,10,楽天モバイルパーク
2020,2020/07/17,オリックス,ソフトバンク,1,9,京セラドーム
2020,2020/07/18,DeNA,巨人,2,4,横浜スタジアム
2020,2020/07/18,阪神,中日,8,3,甲子園
2020,2020/07/18,広島,ヤクルト,4,9,マツダスタジアム
2020,2020/07/18,日本ハム,ロッテ,2,5,札幌ドーム
2020,2020/07/18,楽天,西武,3,4,楽天モバイルパーク
2020,2020/07/18,オリックス,ソフトバンク,1,2,京セラドーム
2020,2020/07/19,DeNA,巨人,3,5,横浜スタジアム
2020,2020/07/19,阪神,中日,11,3,甲子園
2020,2020/07/19,広島,ヤクルト,3,3,マツダスタジアム
2020,2020/07/19,日本ハム,ロッテ,9,2,札幌ドーム
2020,2020/07/19,楽天,西武,9,5,楽天モバイルパーク
2020,2020/07/19,オリックス,ソフトバンク,2,3,京セラドーム
2020,2020/07/21,DeNA,ヤクルト,4,6,横浜スタジアム
2020,2020/07/21,中日,巨人,0,4,バンテリンドーム
2020,2020/07/21,阪神,広島,9,4,甲子園
2020,2020/07/21,楽天,オリックス,3,10,楽天モバイルパーク
2020,2020/07/21,西武,ロッテ,8,3,ベルーナドーム
2020,2020/07/21,ソフトバンク,日本ハム,1,2,PayPayドーム
2020,2020/07/22,DeNA,ヤクルト,5,5,横浜スタジアム
2020,2020/07/22,中日,巨人,5,0,バンテリンドーム
2020,2020/07/22,阪神,広島,3,3,甲子園
2020,2020/07/22,楽天,オリックス,7,11,楽天モバイルパーク
2020,2020/07/22,西武,ロッテ,1,2,ベルーナドーム
2020,2020/07/22,ソフトバンク,日本ハム,3,2,PayPayドーム
2020,2020/07/23,DeNA,ヤクルト,6,0,横浜スタジアム
2020,2020/07/23,中日,巨人,1,6,バンテリンドーム
2020,2020/07/23,阪神,広島,2,4,甲子園
2020,2020/07/23,楽天,オリックス,2,2,楽天モバイルパーク
2020,2020/07/23,西武,ロッテ,3,2,ベルーナドーム
2020,2020/07/23,ソフトバンク,日本ハム,2,3,PayPayドーム
2020,2020/07/24,ヤクルト,巨人,5,5,神宮球場
2020,2020/07/24,DeNA,広島,9,6,横浜スタジアム
2020,2020/07/24,中日,阪神,2,5,バンテリンドーム
2020,2020/07/24,楽天,オリックス,2,6,楽天モバイルパーク
2020,2020/07/24,西武,ロッテ,3,2,ベルーナドーム
2020,2020/07/24,ソフトバンク,日本ハム,4,1,PayPayドーム
2020,2020/07/25,ヤクルト,巨人,6,5,神宮球場
2020,2020/07/25,DeNA,広島,6,2,横浜スタジアム
2020,2020/07/25,中日,阪神,1,0,バンテリンドーム
2020,2020/07/25,楽天,オリックス,3,6,楽天モバイルパーク
2020,2020/07/25,西武,ロッテ,0,5,ベルーナドーム
2020,2020/07/25,ソフトバンク,日本ハム,7,9,PayPayドーム
2020,2020/07/26,ヤクルト,巨人,4,9,神宮球場
2020,2020/07/26,DeNA,広島,6,10,横浜スタジアム
2020,2020/07/26,中日,阪神,3,9,バンテリンドーム
2020,2020/07/26,楽天,オリックス,5,4,楽天モバイルパーク
2020,2020/07/26,西武,ロッテ,4,2,ベルーナドーム
2020,2020/07/26,ソフトバンク,日本ハム,6,1,PayPayドーム
2020,2020/07/28,巨人,DeNA,4,2,東京ドーム
2020,2020/07/28,ヤクルト,阪神,5,20,神宮球場
2020,2020/07/28,広島,中日,2,3,マツダスタジアム
2020,2020/07/28,日本ハム,オリックス,5,1,札幌ドーム
2020,2020/07/28,ロッテ,楽天,13,12,ZOZOマリン
2020,2020/07/28,ソフトバンク,西武,9,4,PayPayドーム
2020,2020/07/29,巨人,DeNA,2,3,東京ドーム
2020,2020/07/29,ヤクルト,阪神,3,1,神宮球場
2020,2020/07/29,広島,中日,2,0,マツダスタジアム
2020,2020/07/29,日本ハム,オリックス,6,2,札幌ドーム
2020,2020/07/29,ロッテ,楽天,1,5,ZOZOマリン
2020,2020/07/29,ソフトバンク,西武,4,2,PayPayドーム
2020,2020/07/30,巨人,DeNA,2,4,東京ドーム
2020,2020/07/30,ヤクルト,阪神,6,0,神宮球場
2020,2020/07/30,広島,中日,4,4,マツダスタジアム
2020,2020/07/30,日本ハム,オリックス,7,3,札幌ドーム
2020,2020/07/30,ロッテ,楽天,3,4,ZOZOマリン
2020,2020/07/30,ソフトバンク,西武,0,6,PayPayドーム
2020,2020/07/31,巨人,広島,2,1,東京ドーム
2020,2020/07/31,中日,ヤクルト,5,3,バンテリンドーム
2020,2020/07/31,阪神,DeNA,3,3,甲子園
2020,2020/07/31,日本ハム,オリックス,2,7,札幌ドーム
2020,2020/07/31,ロッテ,楽天,5,4,ZOZOマリン
2020,2020/07/31,ソフトバンク,西武,5,4,PayPayドーム
2020,2020/08/01,巨人,広島,11,3,東京ドーム
2020,2020/08/01,中日,ヤクルト,3,1,バンテリンドーム
2020,2020/08/01,阪神,DeNA,3,7,甲子園
2020,2020/08/01,日本ハム,オリックス,3,1,札幌ドーム
2020,2020/08/01,ロッテ,楽天,0,8,ZOZOマリン
2020,2020/08/01,ソフトバンク,西武,4,0,PayPayドーム
2020,2020/08/02,巨人,広島,2,9,東京ドーム
2020,2020/08/02,中日,ヤクルト,0,0,バンテリンドーム
2020,2020/08/02,阪神,DeNA,3,1,甲子園
2020,2020/08/02,ロッテ,楽天,7,6,ZOZOマリン
2020,2020/08/04,ヤクルト,広島,3,6,神宮球場
2020,2020/08/04,DeNA,中日,3,0,横浜スタジアム
2020,2020/08/04,阪神,巨人,2,7,甲子園
2020,2020/08/04,日本ハム,西武,11,4,札幌ドーム
2020,2020/08/04,楽天,ソフトバンク,7,6,楽天モバイルパーク
2020,2020/08/04,オリックス,ロッテ,5,5,京セラドーム
2020,2020/08/05,ヤクルト,広島,1,4,神宮球場
2020,2020/08/05,DeNA,中日,8,2,横浜スタジアム
2020,2020/08/05,阪神,巨人,1,4,甲子園
2020,2020/08/05,日本ハム,西武,2,7,札幌ドーム
2020,2020/08/05,楽天,ソフトバンク,6,0,楽天モバイルパーク
2020,2020/08/05,オリックス,ロッテ,1,12,京セラドーム
2020,2020/08/06,ヤクルト,広島,9,5,神宮球場
2020,2020/08/06,DeNA,中日,3,0,横浜スタジアム
2020,2020/08/06,阪神,巨人,11,0,甲子園
2020,2020/08/06,日本ハム,西武,5,3,札幌ドーム
2020,2020/08/06,楽天,ソフトバンク,1,3,楽天モバイルパーク
2020,2020/08/06,オリックス,ロッテ,3,1,京セラドーム
2020,2020/08/07,ヤクルト,DeNA,8,2,神宮球場
2020,2020/08/07,中日,巨人,7,1,バンテリンドーム
2020,2020/08/07,広島,阪神,11,6,マツダスタジアム
2020,2020/08/07,日本ハム,西武,3,2,札幌ドーム
2020,2020/08/07,楽天,ソフトバンク,7,4,楽天モバイルパーク
2020,2020/08/07,オリックス,ロッテ,3,6,京セラドーム
2020,2020/08/08,ヤクルト,DeNA,4,5,神宮球場
2020,2020/08/08,中日,巨人,3,1,バンテリンドーム
2020,2020/08/08,広島,阪神,2,1,マツダスタジアム
2020,2020/08/08,日本ハム,西武,7,6,札幌ドーム
2020,2020/08/08,楽天,ソフトバンク,4,2,楽天モバイルパーク
2020,2020/08/08,オリックス,ロッテ,3,9,京セラドーム
2020,2020/08/09,ヤクルト,DeNA,0,4,神宮球場
2020,2020/08/09,中日,巨人,2,2,バンテリンドーム
2020,2020/08/09,広島,阪神,1,5,マツダスタジアム
2020,2020/08/09,日本ハム,西武,2,1,札幌ドーム
2020,2020/08/09,楽天,ソフトバンク,0,5,楽天モバイルパーク
2020,2020/08/09,オリックス,ロッテ,0,4,京セラドーム
2020,2020/08/10,DeNA,阪神,6,4,横浜スタジアム
2020,2020/08/10,広島,中日,6,1,マツダスタジアム
2020,2020/08/11,DeNA,阪神,2,9,横浜スタジアム
2020,2020/08/11,広島,中日,1,8,マツダスタジアム
2020,2020/08/11,西武,楽天,5,7,ベルーナドーム
2020,2020/08/11,ロッテ,日本ハム,3,1,ZOZOマリン
2020,2020/08/11,ソフトバンク,オリックス,8,7,PayPayドーム
2020,2020/08/12,巨人,ヤクルト,8,1,東京ドーム
2020,2020/08/12,DeNA,阪神,6,7,横浜スタジアム
2020,2020/08/12,広島,中日,1,4,マツダスタジアム
2020,2020/08/12,西武,楽天,2,6,ベルーナドーム
2020,2020/08/12,ロッテ,日本ハム,4,12,ZOZOマリン
2020,2020/08/12,ソフトバンク,オリックス,6,0,PayPayドーム
2020,2020/08/13,巨人,ヤクルト,4,3,東京ドーム
2020,2020/08/13,西武,楽天,4,7,ベルーナドーム
2020,2020/08/13,ロッテ,日本ハム,8,6,ZOZOマリン
2020,2020/08/13,ソフトバンク,オリックス,3,1,PayPayドーム
2020,2020/08/14,巨人,中日,6,1,東京ドーム
2020,2020/08/14,DeNA,ヤクルト,6,2,横浜スタジアム
2020,2020/08/14,阪神,広島,0,6,甲子園
2020,2020/08/14,西武,楽天,13,8,ベルーナドーム
2020,2020/08/14,ロッテ,日本ハム,12,5,ZOZOマリン
2020,2020/08/14,ソフトバンク,オリックス,4,1,PayPayドーム
2020,2020/08/15,巨人,中日,4,7,東京ドーム
2020,2020/08/15,DeNA,ヤクルト,0,9,横浜スタジアム
2020,2020/08/15,阪神,広島,10,2,甲子園
2020,2020/08/15,西武,楽天,3,3,ベルーナドーム
2020,2020/08/15,ロッテ,日本ハム,0,9,ZOZOマリン
2020,2020/08/15,ソフトバンク,オリックス,2,8,PayPayドーム
2020,2020/08/16,巨人,中日,1,4,東京ドーム
2020,2020/08/16,DeNA,ヤクルト,4,7,横浜スタジアム
2020,2020/08/16,阪神,広島,2,2,甲子園
2020,2020/08/16,西武,楽天,11,1,ベルーナドーム
2020,2020/08/16,ロッテ,日本ハム,6,5,ZOZOマリン
2020,2020/08/16,ソフトバンク,オリックス,6,2,PayPayドーム
2020,2020/08/18,巨人,阪神,1,0,東京ドーム
2020,2020/08/18,ヤクルト,中日,3,8,神宮球場
2020,2020/08/18,広島,DeNA,3,4,マツダスタジアム
2020,2020/08/18,日本ハム,楽天,9,4,札幌ドーム
2020,2020/08/18,ロッテ,ソフトバンク,6,4,ZOZOマリン
2020,2020/08/18,オリックス,西武,1,3,京セラドーム
2020,2020/08/19,巨人,阪神,8,0,東京ドーム
2020,2020/08/19,ヤクルト,中日,2,11,神宮球場
2020,2020/08/19,広島,DeNA,2,2,マツダスタジアム
2020,2020/08/19,日本ハム,楽天,2,12,札幌ドーム
2020,2020/08/19,ロッテ,ソフトバンク,2,2,ZOZOマリン
2020,2020/08/19,オリックス,西武,3,4,京セラドーム
2020,2020/08/20,巨人,阪神,2,0,東京ドーム
2020,2020/08/20,ヤクルト,中日,7,3,神宮球場
2020,2020/08/20,広島,DeNA,1,10,マツダスタジアム
2020,2020/08/20,日本ハム,楽天,3,3,札幌ドーム
2020,2020/08/20,ロッテ,ソフトバンク,5,4,ZOZOマリン
2020,2020/08/20,オリックス,西武,4,6,京セラドーム
2020,2020/08/21,ヤクルト,阪神,4,7,神宮球場
2020,2020/08/21,中日,DeNA,3,1,バンテリンドーム
2020,2020/08/21,広島,巨人,7,5,マツダスタジアム
2020,2020/08/21,日本ハム,楽天,1,4,札幌ドーム
2020,2020/08/21,ロッテ,ソフトバンク,7,3,ZOZOマリン
2020,2020/08/21,オリックス,西武,3,1,京セラドーム
2020,2020/08/22,ヤクルト,阪神,5,7,神宮球場
2020,2020/08/22,中日,DeNA,5,0,バンテリンドーム
2020,2020/08/22,広島,巨人,10,4,マツダスタジアム
2020,2020/08/22,日本ハム,楽天,5,1,札幌ドーム
2020,2020/08/22,ロッテ,ソフトバンク,2,3,ZOZOマリン
2020,2020/08/22,オリックス,西武,5,2,京セラドーム
2020,2020/08/23,ヤクルト,阪神,4,2,神宮球場
2020,2020/08/23,中日,DeNA,3,0,バンテリンドーム
2020,2020/08/23,広島,巨人,2,1,マツダスタジアム
2020,2020/08/23,日本ハム,楽天,11,0,札幌ドーム
2020,2020/08/23,ロッテ,ソフトバンク,4,6,ZOZOマリン
2020,2020/08/23,オリックス,西武,6,5,京セラドーム
2020,2020/08/25,ヤクルト,巨人,4,8,神宮球場
2020,2020/08/25,DeNA,広島,5,4,横浜スタジアム
2020,2020/08/25,阪神,中日,5,1,甲子園
2020,2020/08/25,楽天,ロッテ,4,8,楽天モバイルパーク
2020,2020/08/25,西武,日本ハム,3,4,ベルーナドーム
2020,2020/08/25,ソフトバンク,オリックス,4,0,PayPayドーム
2020,2020/08/26,ヤクルト,巨人,5,12,神宮球場
2020,2020/08/26,DeNA,広島,2,4,横浜スタジアム
2020,2020/08/26,阪神,中日,11,3,甲子園
2020,2020/08/26,楽天,ロッテ,0,2,楽天モバイルパーク
2020,2020/08/26,西武,日本ハム,5,8,ベルーナドーム
2020,2020/08/26,ソフトバンク,オリックス,4,3,PayPayドーム
2020,2020/08/27,ヤクルト,巨人,2,5,神宮球場
2020,2020/08/27,DeNA,広島,3,2,横浜スタジアム
2020,2020/08/27,阪神,中日,6,3,甲子園
2020,2020/08/27,楽天,ロッテ,15,0,楽天モバイルパーク
2020,2020/08/27,西武,日本ハム,8,7,ベルーナドーム
2020,2020/08/27,ソフトバンク,オリックス,4,2,PayPayドーム
2020,2020/08/28,巨人,中日,3,5,東京ドーム
2020,2020/08/28,DeNA,ヤクルト,6,2,横浜スタジアム
2020,2020/08/28,広島,阪神,4,3,マツダスタジアム
2020,2020/08/28,楽天,西武,2,1,楽天モバイルパーク
2020,2020/08/28,オリックス,ロッテ,3,5,京セラドーム
2020,2020/08/28,ソフトバンク,日本ハム,9,1,PayPayドーム
2020,2020/08/29,巨人,中日,12,3,東京ドーム
2020,2020/08/29,DeNA,ヤクルト,9,3,横浜スタジアム
2020,2020/08/29,広島,阪神,5,6,マツダスタジアム
2020,2020/08/29,楽天,西武,3,6,楽天モバイルパーク
2020,2020/08/29,オリックス,ロッテ,1,5,京セラドーム
2020,2020/08/29,ソフトバンク,日本ハム,3,0,PayPayドーム
2020,2020/08/30,巨人,中日,3,2,東京ドーム
2020,2020/08/30,DeNA,ヤクルト,4,6,横浜スタジアム
2020,2020/08/30,広島,阪神,3,5,マツダスタジアム
2020,2020/08/30,楽天,西武,2,3,楽天モバイルパーク
2020,2020/08/30,オリックス,ロッテ,5,0,京セラドーム
2020,2020/08/30,ソフトバンク,日本ハム,8,5,PayPayドーム
2020,2020/09/01,巨人,DeNA,3,2,東京ドーム
2020,2020/09/01,中日,広島,5,0,バンテリンドーム
2020,2020/09/01,阪神,ヤクルト,2,1,甲子園
2020,2020/09/01,日本ハム,楽天,8,1,札幌ドーム
2020,2020/09/01,ロッテ,西武,1,9,ZOZOマリン
2020,2020/09/01,オリックス,ソフトバンク,5,0,京セラドーム
2020,2020/09/02,巨人,DeNA,3,1,東京ドーム
2020,2020/09/02,中日,広島,5,9,バンテリンドーム
2020,2020/09/02,阪神,ヤクルト,2,3,甲子園
2020,2020/09/02,日本ハム,楽天,3,5,札幌ドーム
2020,2020/09/02,ロッテ,西武,2,4,ZOZOマリン
2020,2020/09/02,オリックス,ソフトバンク,3,3,京セラドーム
2020,2020/09/03,巨人,DeNA,13,4,東京ドーム
2020,2020/09/03,中日,広島,6,0,バンテリンドーム
2020,2020/09/03,阪神,ヤクルト,4,3,甲子園
2020,2020/09/03,日本ハム,楽天,4,0,札幌ドーム
2020,2020/09/03,ロッテ,西武,8,5,ZOZOマリン
2020,2020/09/03,オリックス,ソフトバンク,4,5,京セラドーム
2020,2020/09/04,ヤクルト,中日,2,4,神宮球場
2020,2020/09/04,阪神,巨人,5,4,甲子園
2020,2020/09/04,広島,DeNA,12,12,マツダスタジアム
2020,2020/09/04,日本ハム,西武,2,6,札幌ドーム
2020,2020/09/04,楽天,オリックス,4,3,楽天モバイルパーク
2020,2020/09/04,ソフトバンク,ロッテ,3,4,PayPayドーム
2020,2020/09/05,ヤクルト,中日,1,3,神宮球場
2020,2020/09/05,阪神,巨人,2,11,甲子園
2020,2020/09/05,広島,DeNA,1,10,マツダスタジアム
2020,2020/09/05,日本ハム,西武,6,2,札幌ドーム
2020,2020/09/05,楽天,オリックス,6,5,楽天モバイルパーク
2020,2020/09/05,ソフトバンク,ロッテ,4,5,PayPayドーム
2020,2020/09/06,ヤクルト,中日,10,3,神宮球場
2020,2020/09/06,広島,DeNA,5,8,マツダスタジアム
2020,2020/09/06,日本ハム,西武,2,4,札幌ドーム
2020,2020/09/06,楽天,オリックス,6,9,楽天モバイルパーク
2020,2020/09/06,ソフトバンク,ロッテ,2,4,PayPayドーム
2020,2020/09/07,阪神,巨人,2,3,甲子園
2020,2020/09/08,DeNA,阪神,7,7,横浜スタジアム
2020,2020/09/08,中日,巨人,0,2,バンテリンドーム
2020,2020/09/08,広島,ヤクルト,5,1,マツダスタジアム
2020,2020/09/08,楽天,ソフトバンク,0,2,楽天モバイルパーク
2020,2020/09/08,西武,オリックス,2,0,ベルーナドーム
2020,2020/09/08,ロッテ,日本ハム,3,2,ZOZOマリン
2020,2020/09/09,DeNA,阪神,6,1,横浜スタジアム
2020,2020/09/09,中日,巨人,4,5,バンテリンドーム
2020,2020/09/09,広島,ヤクルト,10,10,マツダスタジアム
2020,2020/09/09,楽天,ソフトバンク,1,8,楽天モバイルパーク
2020,2020/09/09,西武,オリックス,13,5,ベルーナドーム
2020,2020/09/09,ロッテ,日本ハム,2,1,ZOZOマリン
2020,2020/09/10,DeNA,阪神,7,8,横浜スタジアム
2020,2020/09/10,中日,巨人,2,2,バンテリンドーム
2020,2020/09/10,広島,ヤクルト,2,1,マツダスタジアム
2020,2020/09/10,楽天,ソフトバンク,2,9,楽天モバイルパーク
2020,2020/09/10,西武,オリックス,4,12,ベルーナドーム
2020,2020/09/10,ロッテ,日本ハム,3,5,ZOZOマリン
2020,2020/09/11,巨人,ヤクルト,2,1,東京ドーム
2020,2020/09/11,DeNA,中日,2,3,横浜スタジアム
2020,2020/09/11,阪神,広島,4,0,甲子園
2020,2020/09/11,楽天,日本ハム,5,4,楽天モバイルパーク
2020,2020/09/11,ロッテ,オリックス,2,0,ZOZOマリン
2020,2020/09/11,ソフトバンク,西武,4,2,PayPayドーム
2020,2020/09/12,巨人,ヤクルト,5,4,東京ドーム
2020,2020/09/12,DeNA,中日,7,3,横浜スタジアム
2020,2020/09/12,阪神,広島,3,1,甲子園
2020,2020/09/12,ソフトバンク,西武,8,4,PayPayドーム
2020,2020/09/13,巨人,ヤクルト,3,1,東京ドーム
2020,2020/09/13,DeNA,中日,2,3,横浜スタジアム
2020,2020/09/13,阪神,広島,7,6,甲子園
2020,2020/09/13,楽天,日本ハム,14,6,楽天モバイルパーク
2020,2020/09/13,ロッテ,オリックス,9,2,ZOZOマリン
2020,2020/09/13,ソフトバンク,西武,0,1,PayPayドーム
2020,2020/09/14,楽天,日本ハム,1,2,楽天モバイルパーク
