year,date,home_team,away_team,home_score,away_score,stadium
2021,2021/04/15,ヤクルト,DeNA,2,1,神宮球場
2021,2021/04/15,阪神,広島,4,0,甲子園
2021,2021/04/15,楽天,ロッテ,3,7,楽天モバイルパーク
2021,2021/04/15,ソフトバンク,オリックス,4,3,PayPayドーム
2021,2021/04/16,DeNA,巨人,0,7,横浜スタジアム
2021,2021/04/16,中日,広島,3,7,バンテリンドーム
2021,2021/04/16,阪神,ヤクルト,2,0,甲子園
2021,2021/04/16,日本ハム,楽天,1,4,札幌ドーム
2021,2021/04/16,西武,ソフトバンク,2,1,ベルーナドーム
2021,2021/04/16,オリックス,ロッテ,3,3,京セラドーム
2021,2021/04/17,DeNA,巨人,2,7,横浜スタジアム
2021,2021/04/17,中日,広島,5,0,バンテリンドーム
2021,2021/04/17,日本ハム,楽天,4,1,札幌ドーム
2021,2021/04/17,西武,ソフトバンク,1,7,ベルーナドーム
2021,2021/04/17,オリックス,ロッテ,2,7,京セラドーム
2021,2021/04/18,DeNA,巨人,2,2,横浜スタジアム
2021,2021/04/18,中日,広島,2,4,バンテリンドーム
2021,2021/04/18,阪神,ヤクルト,10,7,甲子園
2021,2021/04/18,日本ハム,楽天,1,4,札幌ドーム
2021,2021/04/18,西武,ソフトバンク,4,4,ベルーナドーム
2021,2021/04/18,オリックス,ロッテ,2,3,京セラドーム
2021,2021/04/20,巨人,阪神,5,10,東京ドーム
2021,2021/04/20,DeNA,中日,0,0,横浜スタジアム
2021,2021/04/20,広島,ヤクルト,1,2,マツダスタジアム
2021,2021/04/20,ロッテ,日本ハム,8,4,ZOZOマリン
2021,2021/04/20,オリックス,西武,11,3,京セラドーム
2021,2021/04/20,ソフトバンク,楽天,6,4,PayPayドーム
2021,2021/04/21,巨人,阪神,3,2,東京ドーム
2021,2021/04/21,DeNA,中日,1,7,横浜スタジアム
2021,2021/04/21,広島,ヤクルト,1,1,マツダスタジアム
2021,2021/04/21,ロッテ,日本ハム,6,5,ZOZOマリン
2021,2021/04/21,オリックス,西武,4,2,京セラドーム
2021,2021/04/21,ソフトバンク,楽天,4,1,PayPayドーム
2021,2021/04/22,巨人,阪神,8,3,東京ドーム
2021,2021/04/22,DeNA,中日,0,1,横浜スタジアム
2021,2021/04/22,広島,ヤクルト,4,7,マツダスタジアム
2021,2021/04/22,ロッテ,日本ハム,1,3,ZOZOマリン
2021,2021/04/22,オリックス,西武,7,6,京セラドーム
2021,2021/04/23,巨人,広島,2,1,東京ドーム
2021,2021/04/23,ヤクルト,中日,6,4,神宮球場
2021,2021/04/23,阪神,DeNA,1,7,甲子園
2021,2021/04/23,日本ハム,オリックス,1,6,札幌ドーム
2021,2021/04/23,楽天,西武,2,2,楽天モバイルパーク
2021,2021/04/23,ロッテ,ソフトバンク,2,3,ZOZOマリン
2021,2021/04/24,巨人,広島,3,6,東京ドーム
2021,2021/04/24,ヤクルト,中日,4,3,神宮球場
2021,2021/04/24,阪神,DeNA,13,1,甲子園
2021,2021/04/24,日本ハム,オリックス,5,3,札幌ドーム
2021,2021/04/24,楽天,西武,2,1,楽天モバイルパーク
2021,2021/04/24,ロッテ,ソフトバンク,11,9,ZOZOマリン
2021,2021/04/25,巨人,広島,8,9,東京ドーム
2021,2021/04/25,ヤクルト,中日,4,3,神宮球場
2021,2021/04/25,阪神,DeNA,7,5,甲子園
2021,2021/04/25,日本ハム,オリックス,4,4,札幌ドーム
2021,2021/04/25,楽天,西武,8,4,楽天モバイルパーク
2021,2021/04/25,ロッテ,ソフトバンク,8,5,ZOZOマリン
2021,2021/04/27,ヤクルト,巨人,11,14,神宮球場
2021,2021/04/27,中日,阪神,2,1,バンテリンドーム
2021,2021/04/27,広島,DeNA,10,1,マツダスタジアム
2021,2021/04/27,西武,ロッテ,3,1,ベルーナドーム
2021,2021/04/27,オリックス,楽天,5,5,京セラドーム
2021,2021/04/27,ソフトバンク,日本ハム,2,7,PayPayドーム
2021,2021/04/28,ヤクルト,巨人,3,7,神宮球場
2021,2021/04/28,中日,阪神,6,1,バンテリンドーム
2021,2021/04/28,広島,DeNA,2,13,マツダスタジアム
2021,2021/04/28,西武,ロッテ,3,2,ベルーナドーム
2021,2021/04/28,オリックス,楽天,0,0,京セラドーム
2021,2021/04/28,ソフトバンク,日本ハム,3,4,PayPayドーム
2021,2021/04/29,中日,阪神,2,6,バンテリンドーム
2021,2021/04/29,広島,DeNA,3,5,マツダスタジアム
2021,2021/04/29,西武,ロッテ,2,5,ベルーナドーム
2021,2021/04/29,ソフトバンク,日本ハム,2,1,PayPayドーム
2021,2021/04/30,巨人,中日,2,3,東京ドーム
2021,2021/04/30,DeNA,ヤクルト,0,4,横浜スタジアム
2021,2021/04/30,阪神,広島,4,2,甲子園
2021,2021/04/30,日本ハム,西武,1,5,札幌ドーム
2021,2021/04/30,楽天,ロッテ,8,1,楽天モバイルパーク
2021,2021/04/30,オリックス,ソフトバンク,5,4,京セラドーム
2021,2021/05/01,巨人,中日,6,9,東京ドーム
2021,2021/05/01,DeNA,ヤクルト,10,2,横浜スタジアム
2021,2021/05/01,日本ハム,西武,5,4,札幌ドーム
2021,2021/05/01,楽天,ロッテ,3,0,楽天モバイルパーク
2021,2021/05/01,オリックス,ソフトバンク,0,13,京セラドーム
2021,2021/05/02,DeNA,ヤクルト,8,7,横浜スタジアム
2021,2021/05/02,阪神,広島,7,3,甲子園
2021,2021/05/02,楽天,ロッテ,5,6,楽天モバイルパーク
2021,2021/05/02,オリックス,ソフトバンク,5,4,京セラドーム
2021,2021/05/03,中日,DeNA,1,2,バンテリンドーム
2021,2021/05/03,広島,巨人,2,3,マツダスタジアム
2021,2021/05/03,西武,オリックス,3,6,ベルーナドーム
2021,2021/05/03,ソフトバンク,楽天,4,7,PayPayドーム
2021,2021/05/04,ヤクルト,阪神,5,11,神宮球場
2021,2021/05/04,中日,DeNA,8,4,バンテリンドーム
2021,2021/05/04,広島,巨人,1,1,マツダスタジアム
2021,2021/05/04,西武,オリックス,6,6,ベルーナドーム
2021,2021/05/04,ソフトバンク,楽天,6,4,PayPayドーム
2021,2021/05/05,ヤクルト,阪神,2,2,神宮球場
2021,2021/05/05,中日,DeNA,0,4,バンテリンドーム
2021,2021/05/05,広島,巨人,0,4,マツダスタジアム
2021,2021/05/05,西武,オリックス,6,2,ベルーナドーム
2021,2021/05/05,ソフトバンク,楽天,5,5,PayPayドーム
2021,2021/05/07,巨人,ヤクルト,4,6,東京ドーム
2021,2021/05/07,DeNA,阪神,12,6,横浜スタジアム
2021,2021/05/07,日本ハム,楽天,6,1,札幌ドーム
2021,2021/05/07,ロッテ,オリックス,7,5,ZOZOマリン
2021,2021/05/07,ソフトバンク,西武,2,2,PayPayドーム
2021,2021/05/08,DeNA,阪神,1,4,横浜スタジアム
2021,2021/05/08,中日,広島,3,4,バンテリンドーム
2021,2021/05/08,日本ハム,楽天,4,1,札幌ドーム
2021,2021/05/08,ロッテ,オリックス,2,5,ZOZOマリン
2021,2021/05/08,ソフトバンク,西武,0,2,PayPayドーム
2021,2021/05/09,巨人,ヤクルト,7,5,東京ドーム
2021,2021/05/09,DeNA,阪神,2,3,横浜スタジアム
2021,2021/05/09,中日,広島,2,0,バンテリンドーム
2021,2021/05/09,日本ハム,楽天,3,6,札幌ドーム
2021,2021/05/09,ロッテ,オリックス,7,4,ZOZOマリン
2021,2021/05/09,ソフトバンク,西武,3,1,PayPayドーム
2021,2021/05/11,DeNA,巨人,2,4,横浜スタジアム
2021,2021/05/11,阪神,中日,4,4,甲子園
2021,2021/05/11,日本ハム,オリックス,1,9,札幌ドーム
2021,2021/05/11,楽天,西武,3,3,楽天モバイルパーク
2021,2021/05/11,ソフトバンク,ロッテ,1,4,PayPayドーム
2021,2021/05/12,ヤクルト,広島,0,0,神宮球場
2021,2021/05/12,DeNA,巨人,5,5,横浜スタジアム
2021,2021/05/12,日本ハム,オリックス,2,1,札幌ドーム
2021,2021/05/12,楽天,西武,4,3,楽天モバイルパーク
2021,2021/05/12,ソフトバンク,ロッテ,8,8,PayPayドーム
2021,2021/05/13,阪神,中日,2,1,甲子園
2021,2021/05/14,巨人,阪神,1,2,東京ドーム
2021,2021/05/14,中日,ヤクルト,1,4,バンテリンドーム
2021,2021/05/14,広島,DeNA,9,2,マツダスタジアム
2021,2021/05/14,日本ハム,ソフトバンク,2,5,札幌ドーム
2021,2021/05/14,ロッテ,西武,4,4,ZOZOマリン
2021,2021/05/14,オリックス,楽天,9,4,京セラドーム
2021,2021/05/15,巨人,阪神,5,3,東京ドーム
2021,2021/05/15,中日,ヤクルト,0,5,バンテリンドーム
2021,2021/05/15,日本ハム,ソフトバンク,3,7,札幌ドーム
2021,2021/05/15,ロッテ,西武,0,3,ZOZOマリン
2021,2021/05/15,オリックス,楽天,4,3,京セラドーム
2021,2021/05/16,巨人,阪神,5,6,東京ドーム
2021,2021/05/16,中日,ヤクルト,2,2,バンテリンドーム
2021,2021/05/16,広島,DeNA,3,3,マツダスタジアム
2021,2021/05/16,日本ハム,ソフトバンク,2,2,札幌ドーム
2021,2021/05/16,ロッテ,西武,6,6,ZOZOマリン
2021,2021/05/16,オリックス,楽天,0,1,京セラドーム
2021,2021/05/18,巨人,広島,7,2,東京ドーム
2021,2021/05/18,DeNA,中日,1,5,横浜スタジアム
2021,2021/05/18,阪神,ヤクルト,3,14,甲子園
2021,2021/05/18,楽天,日本ハム,3,2,楽天モバイルパーク
2021,2021/05/18,西武,ソフトバンク,2,8,ベルーナドーム
2021,2021/05/18,オリックス,ロッテ,6,5,京セラドーム
2021,2021/05/19,巨人,広島,2,10,東京ドーム
2021,2021/05/19,阪神,ヤクルト,3,1,甲子園
2021,2021/05/19,楽天,日本ハム,3,2,楽天モバイルパーク
2021,2021/05/19,西武,ソフトバンク,5,6,ベルーナドーム
2021,2021/05/19,オリックス,ロッテ,4,6,京セラドーム
2021,2021/05/20,楽天,日本ハム,1,4,楽天モバイルパーク
2021,2021/05/20,西武,ソフトバンク,7,2,ベルーナドーム
2021,2021/05/21,ヤクルト,DeNA,3,5,神宮球場
2021,2021/05/21,中日,巨人,1,1,バンテリンドーム
2021,2021/05/21,西武,日本ハム,7,1,ベルーナドーム
2021,2021/05/21,ロッテ,楽天,6,13,ZOZOマリン
2021,2021/05/22,ヤクルト,DeNA,1,0,神宮球場
2021,2021/05/22,中日,巨人,4,5,バンテリンドーム
2021,2021/05/22,西武,日本ハム,8,1,ベルーナドーム
2021,2021/05/22,ロッテ,楽天,3,1,ZOZOマリン
2021,2021/05/22,ソフトバンク,オリックス,7,2,PayPayドーム
2021,2021/05/23,ヤクルト,DeNA,10,5,神宮球場
2021,2021/05/23,中日,巨人,4,1,バンテリンドーム
2021,2021/05/23,西武,日本ハム,3,10,ベルーナドーム
2021,2021/05/23,ロッテ,楽天,5,6,ZOZOマリン
2021,2021/05/23,ソフトバンク,オリックス,7,2,PayPayドーム
2021,2021/05/25,巨人,楽天,9,4,東京ドーム
2021,2021/05/25,ヤクルト,日本ハム,2,4,神宮球場
2021,2021/05/25,DeNA,オリックス,10,3,横浜スタジアム
2021,2021/05/25,中日,ソフトバンク,2,0,バンテリンドーム
2021,2021/05/25,阪神,ロッテ,3,5,甲子園
2021,2021/05/26,巨人,楽天,5,2,東京ドーム
2021,2021/05/26,ヤクルト,日本ハム,4,3,神宮球場
2021,2021/05/26,DeNA,オリックス,5,14,横浜スタジアム
2021,2021/05/26,中日,ソフトバンク,4,3,バンテリンドーム
2021,2021/05/26,阪神,ロッテ,3,2,甲子園
2021,2021/05/27,巨人,楽天,0,2,東京ドーム
2021,2021/05/27,ヤクルト,日本ハム,5,2,神宮球場
2021,2021/05/27,DeNA,オリックス,11,8,横浜スタジアム
2021,2021/05/27,中日,ソフトバンク,3,3,バンテリンドーム
2021,2021/05/27,阪神,ロッテ,4,6,甲子園
2021,2021/05/27,広島,西武,4,4,マツダスタジアム
2021,2021/05/28,日本ハム,中日,10,1,札幌ドーム
2021,2021/05/28,楽天,DeNA,6,7,楽天モバイルパーク
2021,2021/05/28,西武,阪神,7,10,ベルーナドーム
2021,2021/05/28,ロッテ,広島,8,10,ZOZOマリン
2021,2021/05/28,オリックス,ヤクルト,9,2,京セラドーム
2021,2021/05/28,ソフトバンク,巨人,9,3,PayPayドーム
2021,2021/05/29,日本ハム,中日,4,7,札幌ドーム
2021,2021/05/29,楽天,DeNA,1,1,楽天モバイルパーク
2021,2021/05/29,西武,阪神,1,0,ベルーナドーム
2021,2021/05/29,ロッテ,広島,7,3,ZOZOマリン
2021,2021/05/29,オリックス,ヤクルト,4,7,京セラドーム
2021,2021/05/29,ソフトバンク,巨人,8,3,PayPayドーム
2021,2021/05/30,日本ハム,中日,1,4,札幌ドーム
2021,2021/05/30,楽天,DeNA,5,1,楽天モバイルパーク
2021,2021/05/30,西武,阪神,8,9,ベルーナドーム
2021,2021/05/30,ロッテ,広島,7,1,ZOZOマリン
2021,2021/05/30,オリックス,ヤクルト,8,7,京セラドーム
2021,2021/05/30,ソフトバンク,巨人,3,4,PayPayドーム
2021,2021/06/01,巨人,西武,4,4,東京ドーム
2021,2021/06/01,ヤクルト,楽天,7,4,神宮球場
2021,2021/06/01,DeNA,ソフトバンク,4,3,横浜スタジアム
2021,2021/06/01,中日,ロッテ,1,0,バンテリンドーム
2021,2021/06/01,阪神,オリックス,2,5,甲子園
2021,2021/06/01,広島,日本ハム,3,7,マツダスタジアム
2021,2021/06/02,巨人,西武,4,3,東京ドーム
2021,2021/06/02,ヤクルト,楽天,1,3,神宮球場
2021,2021/06/02,DeNA,ソフトバンク,1,1,横浜スタジアム
2021,2021/06/02,中日,ロッテ,2,2,バンテリンドーム
2021,2021/06/02,阪神,オリックス,2,1,甲子園
2021,2021/06/02,広島,日本ハム,3,0,マツダスタジアム
2021,2021/06/03,巨人,西武,4,4,東京ドーム
2021,2021/06/03,ヤクルト,楽天,2,4,神宮球場
2021,2021/06/03,DeNA,ソフトバンク,4,3,横浜スタジアム
2021,2021/06/03,中日,ロッテ,4,3,バンテリンドーム
2021,2021/06/03,阪神,オリックス,3,7,甲子園
2021,2021/06/04,巨人,日本ハム,6,0,東京ドーム
2021,2021/06/04,ヤクルト,西武,10,1,神宮球場
2021,2021/06/04,DeNA,ロッテ,7,11,横浜スタジアム
2021,2021/06/04,中日,オリックス,1,2,バンテリンドーム
2021,2021/06/04,阪神,ソフトバンク,6,1,甲子園
2021,2021/06/04,広島,楽天,5,12,マツダスタジアム
2021,2021/06/05,巨人,日本ハム,4,6,東京ドーム
2021,2021/06/05,ヤクルト,西武,3,6,神宮球場
2021,2021/06/05,DeNA,ロッテ,11,9,横浜スタジアム
2021,2021/06/05,中日,オリックス,6,3,バンテリンドーム
2021,2021/06/05,阪神,ソフトバンク,2,10,甲子園
2021,2021/06/05,広島,楽天,3,7,マツダスタジアム
2021,2021/06/06,巨人,日本ハム,2,4,東京ドーム
2021,2021/06/06,ヤクルト,西武,9,6,神宮球場
2021,2021/06/06,DeNA,ロッテ,4,3,横浜スタジアム
2021,2021/06/06,中日,オリックス,0,4,バンテリンドーム
2021,2021/06/06,阪神,ソフトバンク,3,8,甲子園
2021,2021/06/06,広島,楽天,4,6,マツダスタジアム
2021,2021/06/08,日本ハム,阪神,2,3,札幌ドーム
2021,2021/06/08,楽天,中日,5,2,楽天モバイルパーク
2021,2021/06/08,西武,DeNA,8,3,ベルーナドーム
2021,2021/06/08,ロッテ,ヤクルト,7,4,ZOZOマリン
2021,2021/06/08,オリックス,巨人,3,3,京セラドーム
2021,2021/06/08,ソフトバンク,広島,1,1,PayPayドーム
2021,2021/06/09,日本ハム,阪神,3,10,札幌ドーム
2021,2021/06/09,楽天,中日,3,7,楽天モバイルパーク
2021,2021/06/09,西武,DeNA,8,8,ベルーナドーム
2021,2021/06/09,ロッテ,ヤクルト,3,5,ZOZOマリン
2021,2021/06/09,オリックス,巨人,3,1,京セラドーム
2021,2021/06/09,ソフトバンク,広島,8,4,PayPayドーム
2021,2021/06/10,日本ハム,阪神,2,4,札幌ドーム
2021,2021/06/10,楽天,中日,6,2,楽天モバイルパーク
2021,2021/06/10,西武,DeNA,5,3,ベルーナドーム
2021,2021/06/10,ロッテ,ヤクルト,2,1,ZOZOマリン
2021,2021/06/10,オリックス,巨人,6,0,京セラドーム
2021,2021/06/10,ソフトバンク,広島,1,1,PayPayドーム
2021,2021/06/11,日本ハム,DeNA,0,4,札幌ドーム
2021,2021/06/11,楽天,阪神,2,3,楽天モバイルパーク
2021,2021/06/11,西武,中日,5,6,ベルーナドーム
2021,2021/06/11,ロッテ,巨人,1,5,ZOZOマリン
2021,2021/06/11,オリックス,広島,4,0,京セラドーム
2021,2021/06/11,ソフトバンク,ヤクルト,0,1,PayPayドーム
2021,2021/06/12,日本ハム,DeNA,4,3,札幌ドーム
2021,2021/06/12,楽天,阪神,1,9,楽天モバイルパーク
2021,2021/06/12,西武,中日,7,3,ベルーナドーム
2021,2021/06/12,ロッテ,巨人,4,11,ZOZOマリン
2021,2021/06/12,オリックス,広島,3,2,京セラドーム
2021,2021/06/12,ソフトバンク,ヤクルト,2,4,PayPayドーム
2021,2021/06/13,日本ハム,DeNA,1,4,札幌ドーム
2021,2021/06/13,楽天,阪神,5,6,楽天モバイルパーク
2021,2021/06/13,西武,中日,4,3,ベルーナドーム
2021,2021/06/13,ロッテ,巨人,5,4,ZOZOマリン
2021,2021/06/13,オリックス,広島,9,8,京セラドーム
2021,2021/06/13,ソフトバンク,ヤクルト,4,6,PayPayドーム
2021,2021/06/14,広島,西武,2,3,マツダスタジアム
2021,2021/06/15,広島,西武,5,3,マツダスタジアム
2021,2021/06/16,広島,日本ハム,1,8,マツダスタジアム
2021,2021/06/18,ヤクルト,中日,5,2,神宮球場
2021,2021/06/18,DeNA,広島,4,7,横浜スタジアム
2021,2021/06/18,阪神,巨人,7,1,甲子園
2021,2021/06/18,楽天,オリックス,2,5,楽天モバイルパーク
2021,2021/06/18,西武,ロッテ,0,5,ベルーナドーム
2021,2021/06/18,ソフトバンク,日本ハム,1,2,PayPayドーム
2021,2021/06/19,ヤクルト,中日,3,7,神宮球場
2021,2021/06/19,DeNA,広島,11,12,横浜スタジアム
2021,2021/06/19,阪神,巨人,2,6,甲子園
2021,2021/06/19,西武,ロッテ,7,2,ベルーナドーム
2021,2021/06/19,ソフトバンク,日本ハム,5,5,PayPayドーム
2021,2021/06/20,ヤクルト,中日,2,1,神宮球場
2021,2021/06/20,DeNA,広島,10,8,横浜スタジアム
2021,2021/06/20,阪神,巨人,1,2,甲子園
2021,2021/06/20,楽天,オリックス,0,3,楽天モバイルパーク
2021,2021/06/20,西武,ロッテ,3,3,ベルーナドーム
2021,2021/06/20,ソフトバンク,日本ハム,1,1,PayPayドーム
2021,2021/06/21,楽天,オリックス,3,4,楽天モバイルパーク
2021,2021/06/22,巨人,DeNA,6,1,東京ドーム
2021,2021/06/22,中日,阪神,1,2,バンテリンドーム
2021,2021/06/22,広島,ヤクルト,1,6,マツダスタジアム
2021,2021/06/22,西武,楽天,2,0,ベルーナドーム
2021,2021/06/22,ロッテ,ソフトバンク,4,6,ZOZOマリン
2021,2021/06/22,オリックス,日本ハム,5,2,京セラドーム
2021,2021/06/23,巨人,DeNA,4,2,東京ドーム
2021,2021/06/23,中日,阪神,6,2,バンテリンドーム
2021,2021/06/23,広島,ヤクルト,5,8,マツダスタジアム
2021,2021/06/23,西武,楽天,4,6,ベルーナドーム
2021,2021/06/23,ロッテ,ソフトバンク,1,1,ZOZOマリン
2021,2021/06/23,オリックス,日本ハム,3,1,京セラドーム
2021,2021/06/24,中日,阪神,0,6,バンテリンドーム
2021,2021/06/24,広島,ヤクルト,1,4,マツダスタジアム
2021,2021/06/24,ロッテ,ソフトバンク,2,7,ZOZOマリン
2021,2021/06/24,オリックス,日本ハム,2,5,京セラドーム
2021,2021/06/25,ヤクルト,巨人,1,7,神宮球場
2021,2021/06/25,阪神,DeNA,0,3,甲子園
2021,2021/06/25,広島,中日,3,6,マツダスタジアム
2021,2021/06/25,楽天,ソフトバンク,5,1,楽天モバイルパーク
2021,2021/06/25,オリックス,西武,1,3,京セラドーム
2021,2021/06/26,ヤクルト,巨人,3,10,神宮球場
2021,2021/06/26,阪神,DeNA,1,3,甲子園
2021,2021/06/26,広島,中日,11,5,マツダスタジアム
2021,2021/06/26,日本ハム,ロッテ,1,3,札幌ドーム
2021,2021/06/26,楽天,ソフトバンク,3,2,楽天モバイルパーク
2021,2021/06/26,オリックス,西武,3,3,京セラドーム
2021,2021/06/27,ヤクルト,巨人,2,5,神宮球場
2021,2021/06/27,阪神,DeNA,3,8,甲子園
2021,2021/06/27,広島,中日,1,1,マツダスタジアム
2021,2021/06/27,日本ハム,ロッテ,3,8,札幌ドーム
2021,2021/06/27,楽天,ソフトバンク,3,2,楽天モバイルパーク
2021,2021/06/27,オリックス,西武,10,0,京セラドーム
2021,2021/06/28,ソフトバンク,西武,2,5,PayPayドーム
2021,2021/06/29,巨人,広島,11,8,東京ドーム
2021,2021/06/29,DeNA,中日,3,2,横浜スタジアム
2021,2021/06/29,阪神,ヤクルト,5,3,甲子園
2021,2021/06/29,楽天,日本ハム,5,5,楽天モバイルパーク
2021,2021/06/29,オリックス,ロッテ,5,5,京セラドーム
2021,2021/06/30,巨人,広島,0,1,東京ドーム
